time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
2500,0.0,0.0,33.0,16.762,27.18,0.0,0,5,0,0,0,0,0,0,0,CRUISING
2510,19.21,0.53,13.79,16.698,28.187,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2520,19.432,0.077,13.568,16.617,28.187,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2530,19.644,0.027,13.356,16.536,28.187,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2540,19.847,0.021,13.153,16.456,28.187,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2550,20.04,0.019,12.96,16.377,28.187,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2560,20.159,0.012,12.841,16.298,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2570,20.251,0.009,12.749,16.218,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2580,20.323,0.007,12.677,16.137,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2590,20.368,0.004,12.632,16.056,29.194,0.0,0,5,3,3,3,2,1,1,0,CLEARING_PATH
2600,20.385,0.002,12.615,15.975,29.194,0.0,0,5,3,2,3,2,1,1,0,CLEARING_PATH
2610,20.38,-0.001,12.62,15.895,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2620,20.337,-0.005,12.663,15.815,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2630,20.258,-0.008,12.742,15.735,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2640,20.169,-0.009,12.831,15.656,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2650,20.051,-0.012,12.949,15.575,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2660,19.868,-0.018,13.132,15.495,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2670,19.67,-0.02,13.33,15.415,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2680,19.456,-0.021,13.544,15.333,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2690,19.242,-0.021,13.758,15.25,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2700,19.015,-0.023,13.985,15.166,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2710,18.694,-0.034,14.306,15.103,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2720,18.33,-0.036,14.67,15.097,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2730,17.976,-0.035,15.024,15.09,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2740,17.644,-0.033,15.356,15.081,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2750,17.317,-0.033,15.683,15.077,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2760,16.971,-0.035,16.029,15.074,30.2,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2770,16.618,-0.035,16.382,15.07,30.2,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2780,16.272,-0.035,16.728,15.066,30.2,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2790,15.936,-0.033,17.064,15.062,30.2,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2800,15.628,-0.031,17.372,15.057,30.2,0.0,0,5,3,0,3,0,3,2,0,CLEARING_PATH
2810,15.306,-0.033,17.694,15.051,30.2,0.0,0,5,3,0,3,1,2,1,0,CLEARING_PATH
2820,14.975,-0.033,18.025,14.892,30.2,0.0,0,5,3,0,3,1,2,1,0,CLEARING_PATH
2830,14.656,-0.032,18.344,14.708,30.2,0.0,0,5,3,0,3,1,2,1,0,CLEARING_PATH
2840,14.346,-0.031,18.654,14.536,30.2,0.0,0,5,3,0,3,1,2,1,0,CLEARING_PATH
2850,14.06,-0.029,18.94,11.989,31.207,0.003,1,6,3,0,3,1,2,1,0,CLEARING_PATH
2860,13.777,-0.029,19.223,11.863,31.207,0.02,1,6,3,0,3,1,2,1,0,CLEARING_PATH
2870,13.494,-0.028,19.506,11.751,31.207,0.037,1,6,3,0,3,1,2,1,0,CLEARING_PATH
2880,13.219,-0.028,19.781,11.651,31.207,0.053,1,6,3,0,3,1,2,1,0,CLEARING_PATH
2890,12.948,-0.027,20.052,11.566,32.214,0.07,1,6,3,0,3,1,2,1,0,CLEARING_PATH
2900,12.686,-0.026,20.314,11.493,32.214,0.0,0,6,3,0,3,1,2,1,0,CLEARING_PATH
2910,12.407,-0.028,20.593,11.436,32.214,0.0,0,6,3,0,3,1,2,1,0,CLEARING_PATH
2920,12.124,-0.028,20.876,11.393,32.214,0.0,0,6,3,0,3,1,2,1,0,CLEARING_PATH
2930,11.846,-0.028,21.154,11.365,32.214,0.0,0,6,3,0,3,1,2,1,0,CLEARING_PATH
2940,11.579,-0.027,21.421,11.351,32.214,0.0,0,6,3,0,3,1,2,1,0,CLEARING_PATH
2950,11.324,-0.025,21.676,11.349,32.214,0.0,0,6,3,0,3,1,2,1,0,CLEARING_PATH
2960,11.069,-0.026,21.931,11.361,32.214,0.0,0,6,3,0,3,1,2,1,0,CLEARING_PATH
2970,10.822,-0.025,22.178,11.384,32.214,0.0,0,6,3,0,3,1,2,2,0,CLEARING_PATH
2980,10.591,-0.023,22.409,11.415,32.214,0.0,0,6,2,0,3,1,1,1,0,CLEARING_PATH
2990,10.368,-0.022,22.632,11.452,32.214,0.0,0,6,2,0,3,1,1,1,0,CLEARING_PATH
3000,10.158,-0.021,22.842,11.494,32.214,0.0,0,6,2,0,3,1,1,1,0,CLEARING_PATH
3010,9.956,-0.021,23.044,11.541,32.214,0.0,0,6,2,0,3,0,2,2,0,CLEARING_PATH
3020,9.76,-0.019,23.24,11.594,32.214,0.0,0,6,2,0,3,0,2,2,0,CLEARING_PATH
3030,9.586,-0.018,23.414,11.652,32.214,0.0,0,6,2,0,3,0,2,2,0,CLEARING_PATH
3040,9.429,-0.015,23.571,11.716,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3050,9.298,-0.013,23.702,11.783,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3060,9.156,-0.015,23.844,11.856,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3070,8.994,-0.016,24.006,11.936,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3080,8.837,-0.016,24.163,12.021,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3090,8.691,-0.015,24.309,12.111,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3100,8.553,-0.014,24.447,12.206,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3110,8.419,-0.014,24.581,12.305,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3120,8.268,-0.015,24.732,12.409,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3130,8.115,-0.015,24.885,12.516,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3140,7.956,-0.016,25.044,12.619,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3150,7.809,-0.015,25.191,12.718,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3160,7.68,-0.013,25.32,12.812,32.214,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3170,7.565,-0.012,25.435,12.905,33.22,0.0,0,6,1,0,3,0,1,1,0,CLEARING_PATH
3180,7.461,-0.01,25.539,11.215,34.227,0.0,0,7,2,0,3,0,2,2,0,CLEARING_PATH
3190,7.372,-0.009,25.628,11.288,34.227,0.0,0,7,2,0,3,0,2,2,0,CLEARING_PATH
3200,7.305,-0.007,25.695,11.366,34.227,0.0,0,7,2,0,3,0,2,2,0,CLEARING_PATH
3210,7.25,-0.006,25.75,11.447,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3220,7.196,-0.005,25.804,11.528,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3230,7.144,-0.005,25.856,11.608,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3240,7.096,-0.005,25.904,11.685,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3250,7.06,-0.004,25.94,11.76,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3260,7.021,-0.004,25.979,11.838,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3270,6.988,-0.003,26.012,11.914,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3280,6.971,-0.002,26.029,11.989,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3290,6.962,-0.001,26.038,12.063,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3300,6.957,-0.001,26.043,12.137,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3310,6.947,-0.002,26.053,12.212,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3320,6.928,-0.002,26.072,12.286,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3330,6.913,-0.002,26.087,12.357,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3340,6.908,-0.0,26.092,12.427,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3350,6.918,0.001,26.082,12.495,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3360,6.925,0.0,26.075,12.563,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3370,6.921,-0.0,26.079,12.629,34.227,0.0,0,7,2,0,3,1,1,1,0,CLEARING_PATH
3380,6.911,-0.001,26.089,12.694,34.227,0.0,0,7,1,0,3,1,0,0,0,CLEARING_PATH
3390,6.903,-0.001,26.097,12.757,34.227,0.0,0,7,1,0,3,1,0,0,0,CLEARING_PATH
3400,6.896,-0.001,26.104,12.821,34.227,0.0,0,7,1,0,3,1,0,0,0,CLEARING_PATH
3410,6.886,-0.001,26.114,12.886,34.227,0.0,0,7,1,0,3,0,1,1,0,CLEARING_PATH
3420,6.884,-0.0,26.116,12.949,34.227,0.0,0,7,1,0,3,0,1,1,0,CLEARING_PATH
3430,6.886,0.0,26.114,13.011,34.227,0.0,0,7,1,0,3,0,1,1,0,CLEARING_PATH
3440,6.897,0.001,26.103,13.072,35.234,0.0,0,7,1,0,3,0,1,1,0,CLEARING_PATH
3450,6.921,0.002,26.079,13.132,35.234,0.0,0,7,1,0,3,0,1,1,0,CLEARING_PATH
3460,6.936,0.001,26.064,13.191,35.234,0.0,0,7,1,0,3,0,1,1,0,CLEARING_PATH
3470,6.932,-0.0,26.068,13.249,35.234,0.0,0,7,1,0,3,0,1,1,0,CLEARING_PATH
3480,6.928,-0.0,26.072,13.305,35.234,0.0,0,7,1,0,3,0,1,1,0,CLEARING_PATH
