time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
2500,0.0,0.0,33.0,17.253,28.187,0.0,0,5,0,0,0,0,0,0,0,CRUISING
2510,19.221,0.531,13.779,14.828,30.2,0.0,0,6,3,2,2,2,1,0,0,CLEARING_PATH
2520,19.457,0.078,13.543,14.742,30.2,0.0,0,6,3,2,2,2,1,0,0,CLEARING_PATH
2530,19.688,0.029,13.312,14.663,30.2,0.0,0,6,3,2,2,2,1,0,0,CLEARING_PATH
2540,19.916,0.023,13.084,14.59,30.2,0.0,0,6,3,2,2,2,1,0,0,CLEARING_PATH
2550,20.132,0.022,12.868,14.524,30.2,0.0,0,6,3,2,2,2,1,0,0,CLEARING_PATH
2560,20.292,0.016,12.708,14.466,30.2,0.0,0,6,3,2,2,2,1,0,0,CLEARING_PATH
2570,20.422,0.013,12.578,14.414,30.2,0.0,0,6,3,2,2,2,1,0,0,CLEARING_PATH
2580,20.526,0.01,12.474,14.363,30.2,0.0,0,6,3,2,2,2,1,0,0,CLEARING_PATH
2590,20.598,0.007,12.402,14.314,30.2,0.0,0,6,3,2,2,2,1,0,0,CLEARING_PATH
2600,20.651,0.005,12.349,14.266,30.2,0.0,0,6,3,1,2,2,1,0,0,CLEARING_PATH
2610,20.672,0.002,12.328,14.22,30.2,0.0,0,6,3,1,2,1,2,0,0,CLEARING_PATH
2620,20.655,-0.002,12.345,14.179,30.2,0.0,0,6,3,1,2,1,2,0,0,CLEARING_PATH
2630,20.608,-0.005,12.392,14.135,30.2,0.0,0,6,3,1,2,1,2,0,0,CLEARING_PATH
2640,20.535,-0.008,12.465,14.09,30.2,0.0,0,6,3,1,2,1,2,0,0,CLEARING_PATH
2650,20.429,-0.011,12.571,14.046,30.2,0.0,0,6,3,1,2,1,2,0,0,CLEARING_PATH
2660,20.287,-0.014,12.713,14.003,30.2,0.0,0,6,3,1,2,1,2,0,0,CLEARING_PATH
2670,20.112,-0.018,12.888,12.123,31.207,0.0,0,7,3,1,2,1,2,0,0,CLEARING_PATH
2680,19.893,-0.022,13.107,12.086,31.207,0.0,0,7,3,2,3,1,2,1,0,CLEARING_PATH
2690,19.637,-0.026,13.363,12.055,31.207,0.0,0,7,3,2,3,1,2,1,0,CLEARING_PATH
2700,19.374,-0.026,13.626,12.025,31.207,0.0,0,7,3,2,3,1,2,1,0,CLEARING_PATH
2710,19.089,-0.029,13.911,12.0,31.207,0.0,0,7,3,2,3,1,2,1,0,CLEARING_PATH
2720,18.763,-0.033,14.237,12.031,31.207,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2730,18.387,-0.038,14.613,12.073,31.207,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2740,17.955,-0.043,15.045,12.12,31.207,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2750,17.615,-0.035,15.385,12.17,31.207,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2760,17.285,-0.033,15.715,12.173,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2770,16.957,-0.033,16.043,12.072,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2780,16.623,-0.033,16.377,11.98,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2790,16.293,-0.033,16.707,11.895,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2800,15.971,-0.032,17.029,11.817,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2810,15.656,-0.031,17.344,11.745,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2820,15.357,-0.03,17.643,11.681,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2830,15.061,-0.03,17.939,11.621,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2840,14.773,-0.029,18.227,11.562,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2850,14.45,-0.032,18.55,11.507,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2860,14.126,-0.032,18.874,11.502,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2870,13.814,-0.031,19.186,11.505,32.214,0.0,0,7,3,1,3,1,2,1,0,CLEARING_PATH
2880,13.504,-0.031,19.496,11.498,32.214,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2890,13.207,-0.03,19.793,11.495,33.22,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2900,12.906,-0.03,20.094,11.497,33.22,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2910,12.6,-0.03,20.4,11.501,33.22,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2920,12.309,-0.029,20.691,11.5,33.22,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2930,12.036,-0.027,20.964,11.389,33.22,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2940,11.785,-0.025,21.215,11.258,33.22,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2950,11.53,-0.025,21.47,11.152,33.22,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2960,11.291,-0.024,21.709,11.169,33.22,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2970,11.07,-0.022,21.93,11.184,33.22,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2980,10.86,-0.021,22.14,11.201,33.22,0.0,0,7,3,0,3,1,2,1,0,CLEARING_PATH
2990,10.665,-0.019,22.335,11.216,34.227,0.0,1,7,3,0,3,1,2,2,0,CLEARING_PATH
3000,10.443,-0.022,22.557,11.232,34.227,0.0,1,7,3,0,3,1,2,2,0,CLEARING_PATH
3010,10.227,-0.022,22.773,11.25,34.227,0.0,1,7,3,0,3,1,2,2,0,CLEARING_PATH
3020,10.021,-0.02,22.979,11.27,34.227,0.0,1,7,3,0,3,1,2,2,0,CLEARING_PATH
3030,9.833,-0.019,23.167,11.289,34.227,0.0,0,7,3,0,3,1,2,2,0,CLEARING_PATH
3040,9.647,-0.019,23.353,11.304,34.227,0.0,0,7,3,0,3,1,2,2,0,CLEARING_PATH
3050,9.451,-0.019,23.549,11.318,34.227,0.0,0,7,3,0,3,1,2,2,0,CLEARING_PATH
3060,9.262,-0.019,23.738,11.332,34.227,0.0,0,7,3,0,3,1,2,2,0,CLEARING_PATH
3070,9.077,-0.018,23.923,11.345,34.227,0.0,0,7,3,0,3,1,2,2,0,CLEARING_PATH
