time,ambulance_speed,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled
2520,16.368,16.526,29.194,0.0,0,5
2530,16.395,16.563,29.194,0.0,0,5
2540,16.436,16.603,29.194,0.0,0,5
2550,16.472,16.648,29.194,0.0,0,5
2560,16.512,16.698,29.194,0.0,0,5
2570,16.558,16.757,29.194,0.0,0,5
2580,16.589,16.82,29.194,0.0,0,5
2590,16.611,16.889,29.194,0.0,0,5
2600,16.625,16.963,29.194,0.0,0,5
2610,16.628,17.044,29.194,0.0,0,5
2620,16.624,17.13,29.194,0.0,0,5
2630,16.626,17.217,29.194,0.0,0,5
2640,16.651,17.305,29.194,0.0,0,5
2650,16.681,17.391,29.194,0.0,0,5
2660,16.707,17.474,29.194,0.0,0,5
2670,16.729,17.555,29.194,0.0,0,5
2680,16.725,17.63,29.194,0.0,0,5
2690,16.72,17.704,29.194,0.0,0,5
2700,16.724,17.774,29.194,0.0,0,5
2710,16.732,17.837,29.194,0.0,0,5
2720,16.742,17.894,29.194,0.0,0,5
2730,16.755,17.946,29.194,0.0,0,5
2740,16.765,18.001,29.194,0.0,0,5
2750,16.773,18.051,29.194,0.0,0,5
2760,16.77,18.095,30.2,0.0,0,5
2770,16.764,15.133,31.207,0.0,0,6
2780,16.76,15.152,31.207,0.0,0,6
2790,16.761,15.174,31.207,0.0,0,6
2800,16.751,15.192,31.207,0.0,0,6
2810,16.735,15.207,31.207,0.0,0,6
2820,16.722,15.218,31.207,0.0,0,6
2830,16.711,15.229,31.207,0.0,0,6
2840,16.698,15.247,31.207,0.0,0,6
2850,16.68,15.272,31.207,0.0,0,6
2860,16.649,15.294,31.207,0.0,0,6
2870,16.605,15.313,31.207,0.0,0,6
2880,16.573,15.328,31.207,0.0,0,6
2890,16.546,15.349,32.214,0.0,0,6
2900,16.523,15.373,32.214,0.0,0,6
2910,16.496,15.394,32.214,0.0,0,6
2920,16.482,15.412,32.214,0.0,0,6
2930,16.473,15.429,32.214,0.0,0,6
2940,16.461,15.451,32.214,0.0,0,6
2950,16.449,15.473,32.214,0.0,0,6
2960,16.431,15.494,32.214,0.0,0,6
2970,16.415,15.512,32.214,0.0,0,6
2980,16.406,15.526,32.214,0.0,0,6
2990,16.396,15.545,32.214,0.0,0,6
3000,16.382,15.564,32.214,0.0,0,6
3010,16.362,15.584,32.214,0.0,0,6
3020,16.335,15.601,32.214,0.0,0,6
3030,16.312,15.613,32.214,0.0,0,6
3040,16.294,15.631,32.214,0.0,0,6
3050,16.275,15.652,32.214,0.0,0,6
3060,16.25,15.673,32.214,0.0,0,6
3070,16.222,15.694,32.214,0.0,0,6
3080,16.197,15.716,32.214,0.0,0,6
3090,16.182,13.583,33.22,0.0,0,7
3100,16.178,13.602,33.22,0.0,0,7
3110,16.172,13.628,33.22,0.0,0,7
3120,16.171,13.661,33.22,0.0,0,7
3130,16.173,13.696,33.22,0.0,0,7
3140,16.175,13.735,33.22,0.0,0,7
3150,16.179,13.775,33.22,0.0,0,7
3160,16.193,13.816,33.22,0.0,0,7
3170,16.215,13.858,34.227,0.0,0,7
3180,16.234,13.899,34.227,0.0,0,7
3190,16.259,13.944,34.227,0.0,0,7
3200,16.287,13.992,34.227,0.0,0,7
3210,16.319,14.04,34.227,0.0,0,7
3220,16.351,14.089,34.227,0.0,0,7
3230,16.38,14.139,34.227,0.0,0,7
3240,16.411,14.189,34.227,0.0,0,7
3250,16.429,14.238,34.227,0.0,0,7
3260,16.445,14.286,34.227,0.0,0,7
3270,16.465,14.333,34.227,0.0,0,7
3280,16.49,14.38,34.227,0.0,0,7
3290,16.515,14.428,34.227,0.0,0,7
3300,16.541,14.476,34.227,0.0,0,7
3310,16.568,14.52,34.227,0.0,0,7
3320,16.598,14.564,34.227,0.0,0,7
3330,16.632,14.607,34.227,0.0,0,7
3340,16.668,14.65,34.227,0.0,0,7
3350,16.705,14.693,34.227,0.0,0,7
3360,16.746,14.736,35.234,0.0,0,7
3370,16.792,14.778,35.234,0.0,0,7
3380,16.848,14.817,35.234,0.0,0,7
3390,16.904,14.857,35.234,0.0,0,7
3400,16.96,14.892,35.234,0.0,0,7
3410,17.014,14.926,35.234,0.0,0,7
3420,17.066,14.959,35.234,0.0,0,7
3430,17.121,14.988,35.234,0.0,0,7
3440,17.171,15.021,35.234,0.0,0,7
3450,17.211,15.051,35.234,0.0,0,7
3460,17.244,15.08,35.234,0.0,0,7
3470,17.26,15.109,35.234,0.0,0,7
3480,17.278,15.136,35.234,0.0,0,7
3490,17.326,15.167,35.234,0.0,0,7
3500,17.387,15.2,35.234,0.0,0,7
3510,17.439,15.234,35.234,0.0,0,7
3520,17.476,15.269,35.234,0.0,0,7
3530,17.518,15.304,35.234,0.0,0,7
3540,17.59,15.341,35.234,0.0,0,7
3550,17.692,15.378,35.234,0.0,0,7
3560,17.824,15.412,35.234,0.0,0,7
3570,17.986,15.448,35.234,0.0,0,7
3580,18.177,15.486,35.234,0.0,0,7
3590,18.399,13.766,37.247,0.0,0,8
3600,18.651,13.8,37.247,0.0,0,8
3610,18.933,13.84,37.247,0.0,0,8
3620,19.245,13.889,37.247,0.0,0,8
3630,19.577,13.941,37.247,0.0,0,8
3640,19.905,13.996,37.247,0.0,0,8
3650,20.225,14.055,37.247,0.0,0,8
3660,20.541,14.114,37.247,0.0,0,8
3670,20.853,14.177,37.247,0.0,0,8
3680,21.157,14.241,37.247,0.0,0,8
3690,21.458,14.303,37.247,0.0,0,8
3700,21.754,14.367,37.247,0.0,0,8
3710,22.043,14.431,37.247,0.0,0,8
3720,22.326,14.496,37.247,0.0,0,8
3730,22.604,14.559,37.247,0.0,0,8
3740,22.873,14.619,37.247,0.0,0,8
3750,23.137,14.677,37.247,0.0,0,8
3760,23.397,14.737,37.247,0.0,0,8
3770,23.653,14.802,37.247,0.0,0,8
3780,23.905,14.867,37.247,0.0,0,8
3790,24.153,14.931,38.254,0.0,0,8
3800,24.394,14.996,38.254,0.0,0,8
3810,24.629,15.058,39.26,0.0,0,8
3820,24.855,15.121,39.26,0.0,0,8
3830,25.078,15.183,39.26,0.0,0,8
3840,25.295,15.244,39.26,0.0,0,8
3850,25.506,15.303,39.26,0.0,0,8
3860,25.714,15.359,39.26,0.0,0,8
3870,25.916,15.415,39.26,0.0,0,8
3880,26.116,15.471,39.26,0.0,0,8
3890,26.312,15.521,39.26,0.0,0,8
3900,26.504,15.568,39.26,0.0,0,8
3910,26.692,15.617,39.26,0.0,0,8
3920,26.874,15.665,39.26,0.0,0,8
3930,27.051,15.713,39.26,0.0,0,8
3940,27.223,16.381,40.267,0.0,0,9
3950,27.388,16.423,40.267,0.0,0,9
3960,27.545,16.464,40.267,0.0,0,9
3970,27.698,16.504,40.267,0.0,0,9
3980,27.849,16.542,40.267,0.0,0,9
3990,27.995,16.58,40.267,0.0,0,9
4000,28.136,16.618,40.267,0.0,0,9
4010,28.267,16.656,40.267,0.0,0,9
4020,28.388,16.693,40.267,0.0,0,9
4030,28.506,16.731,40.267,0.0,0,9
4040,28.624,16.768,40.267,0.0,0,9
4050,28.742,16.806,40.267,0.0,0,9
4060,28.856,16.846,40.267,0.0,0,9
4070,28.965,16.887,40.267,0.0,0,9
4080,29.075,16.929,40.267,0.0,0,9
4090,29.18,16.968,41.274,0.0,0,9
4100,29.28,17.009,42.28,0.0,0,9
4110,29.373,17.049,42.28,0.0,0,9
4120,29.459,17.089,42.28,0.0,0,9
4130,29.537,17.128,42.28,0.0,0,9
4140,29.606,17.17,42.28,0.0,0,9
4150,29.668,17.213,42.28,0.0,0,9
4160,29.719,17.257,42.28,0.0,0,9
4170,29.756,17.301,42.28,0.0,0,9
4180,29.784,17.341,42.28,0.0,0,9
4190,29.805,17.382,43.287,0.0,0,9
4200,29.811,17.425,43.287,0.0,0,9
4210,29.805,17.466,43.287,0.0,0,9
4220,29.79,17.508,43.287,0.0,0,9
4230,29.769,17.549,43.287,0.0,0,9
4240,29.737,17.586,43.287,0.0,0,9
4250,29.696,17.621,43.287,0.0,0,9
4260,29.647,17.658,43.287,0.0,0,9
4270,29.582,17.559,44.294,0.0,0,10
4280,29.531,17.59,44.294,0.0,0,10
4290,29.534,17.617,44.294,0.0,0,10
4300,29.569,17.64,44.294,0.0,0,10
4310,29.633,17.659,44.294,0.0,0,10
4320,29.723,17.672,44.294,0.0,0,10
4330,29.821,17.683,44.294,0.0,0,10
4340,29.921,17.69,44.294,0.0,0,10
4350,30.02,17.692,44.294,0.0,0,10
4360,30.115,17.693,44.294,0.0,0,10
4370,30.208,17.689,44.294,0.0,0,10
4380,30.301,17.681,44.294,0.0,0,10
4390,30.395,17.677,44.294,0.0,0,10
4400,30.483,17.678,45.3,0.0,0,10
4410,30.569,17.682,45.3,0.0,0,10
4420,30.65,17.69,45.3,0.0,0,10
4430,30.729,17.702,46.307,0.0,0,10
4440,30.806,17.717,46.307,0.0,0,10
4450,30.879,17.736,46.307,0.0,0,10
4460,30.949,17.755,46.307,0.0,0,10
4470,31.015,17.774,46.307,0.0,0,10
4480,31.086,17.791,46.307,0.0,0,10
4490,31.152,17.808,46.307,0.0,0,10
4500,31.215,17.827,46.307,0.0,0,10
4510,31.275,17.843,46.307,0.0,0,10
4520,31.331,17.859,46.307,0.0,0,10
4530,31.386,17.873,46.307,0.0,0,10
4540,31.442,17.89,46.307,0.0,0,10
4550,31.495,17.909,46.307,0.0,0,10
4560,31.546,17.925,46.307,0.0,0,10
4570,31.598,17.941,46.307,0.0,0,10
4580,31.655,17.954,46.307,0.0,1,10
4590,31.711,17.969,46.307,0.0,1,10
4600,31.764,17.991,47.314,0.0,1,10
4610,31.816,18.015,47.314,0.0,1,10
4620,31.87,18.032,47.314,0.0,1,10
4630,31.92,18.041,47.314,0.0,1,10
4640,31.968,18.044,47.314,0.0,1,10
4650,32.018,18.043,48.32,0.0,1,10
4660,32.069,17.076,49.327,0.0,1,11
4670,32.12,17.067,49.327,0.0,1,11
4680,32.164,17.055,49.327,0.0,1,11
4690,32.204,17.036,49.327,0.0,1,11
4700,32.24,17.01,49.327,0.0,1,11
4710,32.275,16.979,49.327,0.0,1,11
4720,32.309,16.942,49.327,0.0,1,11
4730,32.341,16.903,49.327,0.0,1,11
4740,32.374,16.86,49.327,0.0,1,11
4750,32.406,16.814,49.327,0.0,1,11
4760,32.441,16.763,49.327,0.0,1,11
4770,32.474,16.711,49.327,0.0,1,11
4780,32.508,16.668,49.327,0.0,1,11
4790,32.541,16.618,49.327,0.0,1,11
4800,32.572,16.552,50.334,0.0,1,11
4810,32.599,16.477,50.334,0.0,1,11
4820,32.622,16.396,50.334,0.0,1,11
4830,32.644,16.329,50.334,0.0,1,11
4840,32.667,16.255,50.334,0.0,1,11
4850,32.687,16.172,50.334,0.0,1,11
4860,32.7,16.08,50.334,0.0,1,11
4870,32.715,15.987,50.334,0.0,1,11
4880,32.73,15.926,50.334,0.0,1,11
4890,32.737,15.864,50.334,0.0,1,11
4900,32.742,15.799,50.334,0.0,1,11
4910,32.747,15.736,50.334,0.0,1,11
4920,32.751,15.634,50.334,0.0,1,11
4930,32.757,15.518,51.34,0.0,1,11
4940,32.763,15.406,51.34,0.0,1,11
4950,32.773,15.302,51.34,0.0,1,11
4960,32.787,15.215,51.34,0.0,1,11
4970,32.803,15.129,51.34,0.0,1,11
4980,32.819,15.056,52.347,0.0,1,11
4990,32.837,14.991,52.347,0.0,1,11
5000,32.856,14.934,52.347,0.0,1,11
5010,32.872,14.886,52.347,0.0,1,11
5020,32.888,14.848,52.347,0.0,1,11
5030,32.905,14.816,52.347,0.0,1,11
5040,32.918,14.79,52.347,0.0,1,11
5050,32.927,14.771,52.347,0.0,1,11
5060,32.931,14.758,52.347,0.0,1,11
5070,32.938,15.363,53.354,0.0,1,12
5080,32.944,15.36,53.354,0.0,1,12
5090,32.952,15.358,53.354,0.0,1,12
5100,32.962,15.359,53.354,0.0,1,12
5110,32.972,15.362,54.36,0.0,1,12
5120,32.985,15.366,54.36,0.0,1,12
5130,32.997,15.372,54.36,0.0,1,12
5140,33.001,15.378,54.36,0.0,1,12
5150,33.0,15.381,54.36,0.0,1,12
5160,33.001,15.383,54.36,0.0,1,12
5170,33.001,15.385,54.36,0.0,1,12
5180,33.001,15.388,54.36,0.0,1,12
5190,33.001,15.39,54.36,0.0,1,12
5200,33.001,15.387,54.36,0.0,1,12
5210,33.001,15.384,54.36,0.0,1,12
5220,33.001,15.38,55.367,0.0,1,12
5230,33.001,15.377,55.367,0.0,1,12
5240,33.002,15.401,55.367,0.008,2,12
5250,33.002,15.429,55.367,0.017,2,12
5260,33.001,15.459,55.367,0.025,2,12
5270,33.001,15.49,55.367,0.033,2,12
5280,33.001,15.52,55.367,0.042,2,12
5290,33.001,15.55,55.367,0.05,2,12
5300,33.001,15.579,55.367,0.058,2,12
5310,33.001,15.609,55.367,0.067,2,12
5320,33.001,15.639,55.367,0.075,2,12
5330,33.002,15.669,55.367,0.083,2,12
5340,33.002,15.701,55.367,0.092,2,12
5350,33.002,15.729,55.367,0.1,3,12
5360,33.002,15.758,55.367,0.108,3,12
5370,33.002,15.786,55.367,0.117,3,12
5380,33.003,15.814,55.367,0.125,3,12
5390,33.002,15.842,55.367,0.133,3,12
5400,33.002,15.871,55.367,0.142,3,12
5410,33.002,15.901,55.367,0.15,3,12
5420,33.002,15.931,56.374,0.158,3,12
5430,33.002,15.963,56.374,0.167,3,12
5440,33.003,15.994,56.374,0.175,3,12
5450,33.002,16.023,56.374,0.183,3,12
5460,33.003,16.05,56.374,0.192,3,12
5470,33.003,16.077,56.374,0.2,3,12
5480,33.002,16.104,56.374,0.208,3,12
5490,33.002,16.131,56.374,0.217,3,12
5500,33.002,15.43,57.38,0.208,3,13
5510,33.001,15.448,57.38,0.215,3,13
5520,33.001,15.471,57.38,0.223,3,13
5530,32.94,15.496,57.38,0.231,3,13
5540,32.842,15.523,57.38,0.238,3,13
5550,32.724,15.55,57.38,0.246,3,13
5560,32.587,15.577,57.38,0.254,3,13
5570,32.416,15.605,57.38,0.262,3,13
5580,32.242,15.633,57.38,0.269,3,13
5590,32.06,15.661,57.38,0.277,3,13
5600,31.851,15.689,57.38,0.285,3,13
5610,31.615,15.717,57.38,0.292,3,13
5620,31.344,15.745,57.38,0.3,3,13
5630,31.062,15.775,57.38,0.308,3,13
5640,30.751,15.806,57.38,0.315,3,13
5650,30.4,15.834,58.387,0.323,3,13
5660,30.035,15.863,59.394,0.331,3,13
5670,29.659,15.893,60.4,0.338,3,13
5680,29.305,15.924,60.4,0.346,3,13
5690,28.932,15.957,60.4,0.354,3,13
5700,28.536,15.988,60.4,0.362,3,13
5710,28.133,16.019,60.4,0.369,3,13
5720,27.717,16.049,60.4,0.377,3,13
5730,27.298,16.079,60.4,0.385,3,13
5740,26.879,16.107,60.4,0.392,3,13
5750,26.438,16.133,60.4,0.4,3,13
5760,25.974,16.158,60.4,0.408,3,13
5770,25.497,16.183,60.4,0.415,3,13
5780,25.041,16.209,60.4,0.423,3,13
5790,24.593,16.235,60.4,0.431,3,13
5800,24.119,16.259,60.4,0.438,3,13
5810,23.631,16.282,60.4,0.446,3,13
5820,23.145,16.305,61.407,0.454,3,13
5830,22.643,16.329,61.407,0.462,3,13
5840,22.132,16.353,61.407,0.469,3,13
5850,21.603,16.377,61.407,0.477,3,13
5860,21.065,16.401,61.407,0.485,4,13
5870,20.517,16.426,61.407,0.492,4,13
5880,20.001,16.451,61.407,0.5,4,13
5890,19.509,16.475,61.407,0.508,4,13
5900,19.029,16.499,62.414,0.515,4,13
5910,18.559,16.521,62.414,0.523,4,13
5920,18.095,16.543,62.414,0.531,4,13
5930,17.608,16.564,62.414,0.538,4,13
5940,17.114,16.586,62.414,0.546,4,13
5950,16.62,16.606,62.414,0.554,4,13
5960,16.144,16.626,62.414,0.562,4,13
5970,15.673,16.645,62.414,0.569,4,13
5980,15.184,16.664,62.414,0.577,4,13
5990,14.681,16.681,62.414,0.585,4,13
6000,14.185,16.698,63.42,0.592,4,13
6010,13.701,16.713,63.42,0.6,4,13
6020,13.214,16.725,63.42,0.608,4,13
6030,12.701,16.736,64.427,0.615,4,13
6040,12.194,16.745,64.427,0.623,4,13
6050,11.708,16.753,64.427,0.631,4,13
6060,11.233,16.759,64.427,0.638,4,13
6070,10.789,16.763,64.427,0.646,4,13
6080,10.311,16.766,64.427,0.654,4,13
6090,9.839,16.769,64.427,0.662,4,13
6100,9.368,16.771,65.434,0.669,4,13
6110,8.909,16.771,65.434,0.677,4,13
6120,8.485,16.771,65.434,0.685,4,13
6130,8.025,16.003,66.441,0.643,4,14
6140,7.581,16.004,66.441,0.65,4,14
6150,7.154,16.003,66.441,0.657,4,14
6160,6.767,16.002,66.441,0.664,4,14
6170,6.421,16.002,66.441,0.671,4,14
6180,6.012,16.002,66.441,0.679,4,14
6190,5.611,16.003,67.447,0.686,4,14
6200,5.253,16.006,67.447,0.693,4,14
6210,4.939,16.01,67.447,0.7,4,14
6220,4.67,16.015,67.447,0.707,4,14
6230,4.457,16.019,67.447,0.714,4,14
6240,4.303,16.022,67.447,0.721,4,14
6250,4.21,16.026,67.447,0.729,4,14
6260,4.176,16.03,67.447,0.736,4,14
6270,4.189,16.035,67.447,0.743,4,14
6280,4.231,16.039,67.447,0.75,4,14
6290,4.304,16.043,67.447,0.757,4,14
6300,4.407,16.045,67.447,0.764,4,14
6310,4.495,16.046,67.447,0.771,4,14
6320,4.549,16.043,68.454,0.779,5,14
6330,4.608,16.036,69.461,0.786,5,14
6340,4.618,16.027,69.461,0.793,4,14
6350,4.597,16.016,69.461,0.8,4,14
6360,4.529,16.001,69.461,0.807,4,14
6370,4.415,15.984,69.461,0.814,4,14
6380,4.272,15.965,69.461,0.821,4,14
6390,4.098,15.943,69.461,0.829,4,14
6400,3.876,15.918,69.461,0.836,4,14
6410,3.6,15.895,69.461,0.843,4,14
6420,3.368,15.872,69.461,0.85,4,14
6430,3.201,15.848,69.461,0.857,4,14
6440,3.019,15.822,69.461,0.864,4,14
6450,2.82,15.795,69.461,0.871,4,14
6460,2.619,15.767,69.461,0.879,4,14
6470,2.417,15.738,69.461,0.886,4,14
6480,2.218,15.709,69.461,0.893,4,14
6490,2.024,15.678,69.461,0.9,4,14
6500,1.836,15.643,69.461,0.907,4,14
6510,1.657,15.609,69.461,0.914,4,14
6520,1.487,15.581,69.461,0.921,4,14
6530,1.327,15.555,69.461,0.929,4,14
6540,1.178,15.53,69.461,0.936,4,14
6550,1.039,15.507,70.467,0.943,4,14
6560,0.913,15.482,71.474,0.95,4,14
6570,0.797,15.459,71.474,0.957,4,14
6580,0.692,15.436,71.474,0.964,4,14
6590,0.597,15.415,71.474,0.971,4,14
6600,0.513,15.394,71.474,0.979,4,14
6610,0.437,15.373,71.474,0.986,4,14
6620,0.371,15.35,71.474,0.993,4,14
6630,0.312,15.329,71.474,1.0,4,14
6640,0.261,15.31,71.474,1.007,4,14
6650,0.217,15.291,71.474,1.014,4,14
6660,0.179,15.273,71.474,1.021,4,14
6670,0.146,15.254,71.474,1.029,4,14
6680,0.118,15.238,71.474,1.036,4,14
6690,0.095,15.226,71.474,1.043,5,14
6700,0.075,15.216,72.481,1.05,5,14
6710,0.058,15.207,72.481,1.057,5,14
6720,0.044,15.199,72.481,1.064,5,14
6730,0.033,15.192,72.481,1.071,5,14
6740,0.023,15.185,73.487,1.079,5,14
6750,0.013,15.178,73.487,1.086,5,14
6760,0.003,15.171,73.487,1.093,6,14
6770,0.0,15.163,73.487,1.1,6,14
6780,0.0,15.156,73.487,1.107,6,14
6790,0.0,15.153,73.487,1.114,6,14
6800,0.0,14.145,74.494,1.048,7,15
6810,0.0,14.141,74.494,1.061,7,15
6820,0.0,14.139,74.494,1.075,7,15
6830,0.0,14.139,74.494,1.067,6,15
6840,0.0,14.141,74.494,1.073,6,15
6850,0.0,14.146,74.494,1.08,6,15
6860,0.0,14.153,74.494,1.087,6,15
6870,0.0,14.162,74.494,1.093,6,15
6880,0.0,14.172,74.494,1.1,6,15
6890,0.0,14.183,74.494,1.107,6,15
6900,0.0,14.192,74.494,1.113,6,15
6910,0.0,14.202,74.494,1.12,6,15
6920,0.0,14.213,74.494,1.127,7,15
6930,0.0,14.225,76.507,1.133,7,15
6940,0.0,14.24,76.507,1.14,7,15
6950,0.0,14.248,76.507,1.147,7,15
6960,0.0,14.259,76.507,1.153,7,15
6970,0.0,14.272,76.507,1.16,7,15
6980,0.0,14.289,76.507,1.167,7,15
6990,0.0,14.308,76.507,1.173,7,15
7000,0.0,14.33,76.507,1.18,7,15
7010,0.0,14.352,76.507,1.187,7,15
7020,0.0,14.375,76.507,1.193,7,15
7030,0.0,14.4,76.507,1.2,7,15
7040,0.0,14.425,76.507,1.207,7,15
7050,0.0,14.451,76.507,1.213,7,15
7060,0.0,14.476,76.507,1.22,9,15
7070,0.0,14.5,76.507,1.227,9,15
7080,0.0,14.523,76.507,1.233,9,15
7090,0.0,14.547,76.507,1.24,9,15
7100,0.0,14.568,76.507,1.247,9,15
7110,0.0,14.584,76.507,1.253,9,15
7120,0.0,14.596,76.507,1.26,9,15
7130,0.0,14.606,77.514,1.267,9,15
7140,0.0,14.61,78.521,1.273,9,15
7150,0.0,14.611,78.521,1.28,9,15
7160,0.0,14.609,78.521,1.287,9,15
7170,0.0,14.603,78.521,1.293,9,15
7180,0.0,14.595,78.521,1.3,9,15
7190,0.0,14.582,78.521,1.307,9,15
7200,0.0,14.563,78.521,1.313,9,15
7210,0.0,14.54,78.521,1.32,9,15
7220,0.0,14.513,78.521,1.327,9,15
7230,0.0,14.486,78.521,1.333,9,15
7240,0.0,14.459,78.521,1.34,9,15
7250,0.0,14.43,78.521,1.347,10,15
7260,0.0,14.398,78.521,1.353,10,15
7270,0.0,14.367,78.521,1.36,10,15
7280,0.0,14.336,79.527,1.367,10,15
7290,0.0,14.302,79.527,1.373,10,15
7300,0.0,14.267,79.527,1.38,10,15
7310,0.0,14.229,79.527,1.387,10,15
7320,0.0,14.188,79.527,1.393,10,15
7330,0.0,14.147,80.534,1.4,10,15
7340,0.0,14.107,80.534,1.407,11,15
7350,0.0,14.071,80.534,1.413,11,15
7360,0.0,14.037,81.541,1.42,11,15
7370,0.0,14.005,81.541,1.427,11,15
7380,0.0,13.973,81.541,1.433,11,15
7390,0.0,13.947,81.541,1.44,11,15
7400,0.0,13.926,81.541,1.447,11,15
7410,0.0,13.909,81.541,1.453,11,15
7420,0.0,13.888,82.547,1.46,11,15
7430,0.0,13.863,82.547,1.467,13,15
7440,0.0,13.836,82.547,1.473,13,15
7450,0.0,13.812,82.547,1.48,13,15
7460,0.0,13.789,82.547,1.487,13,15
7470,0.0,13.764,82.547,1.493,13,15
7480,0.0,13.733,82.547,1.5,13,15
7490,0.0,13.704,82.547,1.507,13,15
7500,0.0,13.677,82.547,1.513,13,15
7510,0.0,13.652,82.547,1.52,13,15
7520,0.0,13.625,82.547,1.527,13,15
7530,0.0,13.592,82.547,1.539,14,15
7540,0.0,13.564,82.547,1.553,14,15
7550,0.0,13.537,82.547,1.566,14,15
7560,0.0,13.51,82.547,1.579,14,15
7570,0.0,13.481,82.547,1.593,14,15
7580,0.0,13.448,83.554,1.606,14,15
7590,0.0,13.415,83.554,1.619,14,15
7600,0.0,13.383,83.554,1.633,14,15
7610,0.0,13.345,83.554,1.646,14,15
7620,0.0,13.304,83.554,1.659,14,15
7630,0.0,13.26,83.554,1.673,15,15
7640,0.0,13.217,83.554,1.686,15,15
7650,0.0,13.173,84.561,1.699,15,15
7660,0.0,13.129,84.561,1.713,15,15
7670,0.0,13.081,84.561,1.726,15,15
7680,0.0,13.033,84.561,1.739,15,15
7690,0.0,12.986,84.561,1.753,15,15
7700,0.0,12.175,85.567,1.656,15,16
7710,0.0,12.129,85.567,1.668,15,16
7720,0.0,12.083,85.567,1.681,15,16
7730,0.0,12.038,85.567,1.693,16,16
7740,0.0,11.994,85.567,1.706,16,16
7750,0.0,11.949,85.567,1.718,16,16
7760,0.0,11.904,85.567,1.731,16,16
7770,0.0,11.858,85.567,1.743,16,16
7780,0.0,11.812,85.567,1.756,16,16
7790,0.0,11.768,85.567,1.768,16,16
7800,0.0,11.723,85.567,1.781,16,16
7810,0.0,11.677,85.567,1.793,16,16
7820,0.0,11.632,85.567,1.806,16,16
7830,0.0,11.588,85.567,1.822,17,16
7840,0.0,11.542,85.567,1.841,17,16
7850,0.0,11.494,85.567,1.859,17,16
7860,0.0,11.44,85.567,1.878,17,16
7870,0.0,11.39,86.574,1.897,17,16
7880,0.0,11.346,86.574,1.916,17,16
7890,0.0,11.302,86.574,1.934,18,16
7900,0.0,11.256,86.574,1.953,18,16
7910,0.0,11.208,86.574,1.972,18,16
7920,0.0,11.165,86.574,1.991,18,16
7930,0.0,11.128,86.574,2.009,18,16
7940,0.0,11.087,86.574,2.028,18,16
7950,0.0,11.045,86.574,2.047,18,16
7960,0.0,10.999,86.574,2.066,18,16
7970,0.0,10.948,86.574,2.084,19,16
7980,0.0,10.915,87.581,2.103,19,16
7990,0.0,10.883,87.581,2.122,19,16
8000,0.0,10.845,87.581,2.141,19,16
8010,0.0,10.801,87.581,2.159,19,16
8020,0.0,10.749,87.581,2.178,19,16
8030,0.0,10.699,88.587,2.197,19,16
8040,0.0,10.654,88.587,2.216,19,16
