time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
250,0.0,0.0,33.0,17.778,28.187,0.0,0,5,0,0,0,0,0,0,0,NO_CONTROL
260,20.138,0.638,12.862,14.955,30.2,0.0,0,6,0,0,0,0,0,0,0,NO_CONTROL
270,21.127,0.141,11.873,14.934,30.2,0.0,0,6,0,0,0,0,0,0,0,NO_CONTROL
280,21.146,0.007,11.854,13.249,32.214,0.0,0,7,0,0,0,0,0,0,0,NO_CONTROL
290,20.58,-0.063,12.42,13.688,33.22,0.0,0,7,0,0,0,0,0,0,0,NO_CONTROL
300,19.426,-0.112,13.574,14.318,33.22,0.0,0,7,0,0,0,0,0,0,0,NO_CONTROL
310,18.239,-0.106,14.761,14.959,34.227,0.0,0,7,0,0,0,0,0,0,0,NO_CONTROL
320,17.531,-0.074,15.469,15.511,35.234,0.0,0,7,0,0,0,0,0,0,0,NO_CONTROL
330,16.947,-0.059,16.053,14.231,36.24,0.0,0,8,0,0,0,0,0,0,0,NO_CONTROL
340,16.539,-0.036,16.461,14.822,37.247,0.0,1,8,0,0,0,0,0,0,0,NO_CONTROL
350,16.188,-0.039,16.812,15.398,37.247,0.0,0,8,0,0,0,0,0,0,0,NO_CONTROL
360,15.994,-0.019,17.006,15.903,38.254,0.0,0,8,0,0,0,0,0,0,0,NO_CONTROL
370,15.669,-0.033,17.331,16.336,39.26,0.0,0,8,0,0,0,0,0,0,0,NO_CONTROL
380,15.433,-0.027,17.567,16.706,41.274,0.0,0,8,0,0,0,0,0,0,0,NO_CONTROL
390,15.388,-0.001,17.612,17.034,42.28,0.0,0,8,0,0,0,0,0,0,0,NO_CONTROL
400,15.469,0.004,17.531,16.247,43.287,0.0,0,9,0,0,0,0,0,0,0,NO_CONTROL
410,15.46,-0.001,17.54,16.382,45.3,0.0,0,9,0,0,0,0,0,0,0,NO_CONTROL
420,15.504,0.001,17.496,16.453,46.307,0.0,0,9,0,0,0,0,0,0,0,NO_CONTROL
430,15.415,-0.006,17.585,16.772,48.32,0.0,0,10,0,0,0,0,0,0,0,NO_CONTROL
440,15.563,0.013,17.437,16.545,50.334,0.0,0,10,0,0,0,0,0,0,0,NO_CONTROL
450,15.514,-0.004,17.486,16.558,50.334,0.0,0,10,0,0,0,0,0,0,0,NO_CONTROL
460,15.367,-0.013,17.633,16.627,51.34,0.0,0,10,0,0,0,0,0,0,0,NO_CONTROL
470,15.31,-0.005,17.69,16.59,53.354,0.0,0,10,0,0,0,0,0,0,0,NO_CONTROL
480,15.29,-0.002,17.71,16.677,53.354,0.0,0,10,0,0,0,0,0,0,0,NO_CONTROL
490,15.437,0.016,17.563,16.295,54.36,0.0,0,10,0,0,0,0,0,0,0,NO_CONTROL
500,15.722,0.027,17.278,15.68,55.367,0.0,0,10,0,0,0,0,0,0,0,NO_CONTROL
510,15.876,0.013,17.124,15.691,57.38,0.0,0,11,0,0,0,0,0,0,0,NO_CONTROL
520,15.893,0.002,17.107,15.388,57.38,0.0,0,11,0,0,0,0,0,0,0,NO_CONTROL
530,15.774,-0.01,17.226,15.146,58.387,0.0,0,11,0,0,0,0,0,0,0,NO_CONTROL
540,15.677,-0.01,17.323,14.601,59.394,0.05,1,12,0,0,0,0,0,0,0,NO_CONTROL
550,15.55,-0.007,17.45,14.676,61.407,0.133,1,12,0,0,0,0,0,0,0,NO_CONTROL
560,15.624,0.008,17.376,14.718,63.42,0.217,2,12,0,0,0,0,0,0,0,NO_CONTROL
570,15.595,-0.005,17.405,14.537,63.42,0.3,2,12,0,0,0,0,0,0,0,NO_CONTROL
580,15.419,-0.015,17.581,14.557,64.427,0.383,3,12,0,0,0,0,0,0,0,NO_CONTROL
590,15.444,0.004,17.556,13.474,66.441,0.431,4,13,0,0,0,0,0,0,0,NO_CONTROL
600,15.41,-0.003,17.59,13.433,67.447,0.508,4,13,0,0,0,0,0,0,0,NO_CONTROL
610,15.432,0.003,17.568,13.387,68.454,0.585,5,13,0,0,0,0,0,0,0,NO_CONTROL
620,15.38,-0.002,17.62,12.879,71.474,0.614,8,14,0,0,0,0,0,0,0,NO_CONTROL
630,15.38,0.002,17.62,13.037,71.474,0.686,9,14,0,0,0,0,0,0,0,NO_CONTROL
640,15.411,0.004,17.589,13.217,71.474,0.807,10,14,0,0,0,0,0,0,0,NO_CONTROL
650,15.267,-0.01,17.733,13.398,72.481,0.95,12,14,0,0,0,0,0,0,0,NO_CONTROL
660,15.349,0.007,17.651,13.578,72.481,1.093,12,14,0,0,0,0,0,0,0,NO_CONTROL
670,15.207,-0.019,17.793,12.972,74.494,1.153,12,15,0,0,0,0,0,0,0,NO_CONTROL
680,15.1,-0.007,17.9,13.127,75.501,1.287,12,15,0,0,0,0,0,0,0,NO_CONTROL
690,15.287,0.02,17.713,13.321,76.507,1.42,12,15,0,0,0,0,0,0,0,NO_CONTROL
700,15.574,0.029,17.426,13.52,78.521,1.553,13,15,0,0,0,0,0,0,0,NO_CONTROL
710,15.8,0.019,17.2,13.55,80.534,1.687,13,15,0,0,0,0,0,0,0,NO_CONTROL
720,15.733,-0.009,17.267,13.556,80.534,1.82,13,15,0,0,0,0,0,0,0,NO_CONTROL
730,15.706,0.005,17.294,13.563,80.534,1.953,14,15,0,0,0,0,0,0,0,NO_CONTROL
740,15.837,0.011,17.163,13.694,82.547,2.087,14,15,0,0,0,0,0,0,0,NO_CONTROL
750,15.902,0.008,17.098,13.79,82.547,2.22,14,15,0,0,0,0,0,0,0,NO_CONTROL
760,15.375,-0.076,17.625,13.8,84.561,2.353,14,15,0,0,0,0,0,0,0,NO_CONTROL
770,14.738,-0.056,18.262,13.668,84.561,2.487,14,15,0,0,0,0,0,0,0,NO_CONTROL
780,14.612,-0.008,18.388,13.313,84.561,2.62,14,15,0,0,0,0,0,0,0,NO_CONTROL
790,14.887,0.024,18.113,12.542,86.574,2.581,14,16,0,0,0,0,0,0,0,NO_CONTROL
800,14.857,-0.008,18.143,12.288,86.574,2.706,17,16,0,0,0,0,0,0,0,NO_CONTROL
