time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
2500,0.0,0.0,33.0,17.549,27.18,0.0,0,5,0,0,0,0,0,0,0,CRUISING
2510,19.248,0.534,13.752,17.48,28.187,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2520,19.518,0.081,13.482,17.395,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2530,19.779,0.032,13.221,17.312,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2540,20.032,0.026,12.968,17.227,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2550,20.277,0.025,12.723,17.142,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2560,20.482,0.02,12.518,17.057,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2570,20.67,0.019,12.33,16.974,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2580,20.838,0.017,12.162,16.892,29.194,0.0,0,5,2,2,2,1,1,1,0,CLEARING_PATH
2590,20.989,0.015,12.011,16.73,29.194,0.0,0,5,2,2,2,1,1,1,0,CLEARING_PATH
2600,21.11,0.012,11.89,16.46,29.194,0.0,0,5,2,2,2,1,1,1,0,CLEARING_PATH
2610,21.216,0.011,11.784,16.204,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2620,21.311,0.009,11.689,15.962,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2630,21.385,0.007,11.615,15.73,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2640,21.4,0.001,11.6,15.509,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2650,21.381,-0.002,11.619,15.295,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2660,21.335,-0.005,11.665,15.093,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2670,21.275,-0.006,11.725,14.903,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2680,21.202,-0.007,11.798,14.725,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2690,21.129,-0.006,11.871,14.559,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2700,21.115,-0.001,11.885,14.406,29.194,0.0,0,5,3,1,3,0,3,1,0,CLEARING_PATH
2710,21.139,0.002,11.861,14.224,29.194,0.0,0,5,2,1,3,0,2,1,0,CLEARING_PATH
2720,21.193,0.006,11.807,14.069,29.194,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2730,21.435,0.022,11.565,13.991,29.194,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2740,21.684,0.025,11.316,13.94,29.194,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2750,21.926,0.024,11.074,13.922,29.194,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2760,22.158,0.023,10.842,13.858,30.2,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2770,22.376,0.022,10.624,13.768,30.2,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2780,22.582,0.021,10.418,13.7,30.2,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2790,22.774,0.019,10.226,13.659,30.2,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2800,22.953,0.018,10.047,11.422,31.207,0.0,0,6,3,2,4,1,2,1,0,CLEARING_PATH
2810,23.116,0.016,9.884,11.383,31.207,0.0,0,6,2,1,4,1,1,1,0,CLEARING_PATH
2820,22.726,-0.037,10.274,11.339,31.207,0.0,0,6,2,1,4,1,1,1,0,CLEARING_PATH
2830,22.276,-0.044,10.724,11.314,31.207,0.0,0,6,2,1,4,1,1,1,0,CLEARING_PATH
2840,21.826,-0.045,11.174,11.308,31.207,0.0,0,6,2,0,4,0,2,1,0,CLEARING_PATH
2850,21.376,-0.045,11.624,11.319,31.207,0.0,0,6,1,0,4,0,1,0,0,CLEARING_PATH
2860,20.959,-0.041,12.041,11.318,31.207,0.0,0,6,1,0,4,0,1,0,0,CLEARING_PATH
2870,20.602,-0.035,12.398,11.316,31.207,0.0,0,6,1,0,4,0,1,0,0,CLEARING_PATH
2880,20.305,-0.029,12.695,11.327,31.207,0.0,0,6,1,0,4,0,1,0,0,CLEARING_PATH
2890,20.068,-0.023,12.932,11.35,32.214,0.0,0,6,1,0,4,0,1,0,0,CLEARING_PATH
2900,19.891,-0.017,13.109,11.384,32.214,0.0,0,6,1,0,4,0,1,0,0,CLEARING_PATH
2910,19.774,-0.011,13.226,11.411,32.214,0.0,0,6,1,0,4,0,1,0,0,CLEARING_PATH
