time,ambulance_speed,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled
3740,32.08,8.234,38.254,0.0,1,8
3750,32.005,8.216,38.254,0.0,0,8
3760,31.895,8.172,38.254,0.0,0,8
3770,31.75,8.127,38.254,0.0,0,8
3780,31.581,8.083,38.254,0.0,0,8
3790,31.388,8.039,39.26,0.0,0,8
3800,31.172,7.996,39.26,0.0,0,8
3810,30.941,7.955,39.26,0.0,0,8
3820,30.678,7.913,39.26,0.0,0,8
3830,30.392,7.872,39.26,0.0,0,8
3840,30.086,7.832,39.26,0.0,0,8
3850,29.76,7.795,39.26,0.0,0,8
3860,29.405,7.759,39.26,0.0,0,8
3870,29.027,7.723,39.26,0.0,0,8
3880,28.641,7.685,39.26,0.0,0,8
3890,28.235,7.649,39.26,0.0,0,8
3900,27.808,7.613,39.26,0.0,0,8
3910,27.362,7.58,39.26,0.0,0,8
3920,26.912,7.548,39.26,0.0,0,8
3930,26.462,7.514,39.26,0.0,0,8
3940,26.012,8.681,40.267,0.0,0,9
3950,25.562,8.652,40.267,0.0,0,9
3960,25.112,8.624,41.274,0.0,0,9
3970,24.662,8.596,41.274,0.0,0,9
3980,24.212,8.567,41.274,0.0,0,9
3990,23.762,8.538,41.274,0.0,0,9
4000,23.312,8.509,41.274,0.0,0,9
4010,22.862,8.48,41.274,0.0,0,9
4020,22.412,8.458,41.274,0.0,0,9
4030,21.962,8.468,41.274,0.0,0,9
4040,21.512,8.478,41.274,0.0,0,9
4050,21.062,8.487,41.274,0.0,0,9
4060,20.612,8.495,41.274,0.0,0,9
4070,20.162,8.503,41.274,0.0,0,9
4080,20.177,8.508,41.274,0.0,0,9
4090,20.499,8.514,41.274,0.0,0,9
4100,20.818,8.517,42.28,0.0,0,9
4110,21.132,8.518,42.28,0.0,0,9
4120,21.442,8.518,42.28,0.0,0,9
4130,21.748,8.515,42.28,0.0,0,9
4140,22.05,8.512,42.28,0.0,0,9
4150,22.348,8.506,43.287,0.0,0,9
4160,22.641,8.498,43.287,0.0,0,9
4170,22.929,8.49,43.287,0.0,0,9
4180,23.213,8.482,43.287,0.0,0,9
4190,23.492,8.474,43.287,0.0,0,9
4200,23.765,8.464,43.287,0.0,0,9
4210,24.034,8.453,43.287,0.0,0,9
4220,24.298,8.438,43.287,0.0,0,9
4230,24.557,8.423,43.287,0.0,0,9
4240,24.811,8.407,43.287,0.0,0,9
4250,25.061,8.393,43.287,0.0,0,9
4260,25.304,8.377,43.287,0.0,0,9
4270,25.543,9.37,44.294,0.0,0,10
4280,25.776,9.355,44.294,0.0,0,10
4290,26.005,9.34,44.294,0.0,0,10
4300,26.228,9.326,44.294,0.0,0,10
4310,26.446,9.311,44.294,0.0,0,10
4320,26.659,9.297,44.294,0.0,0,10
4330,26.867,9.282,44.294,0.0,0,10
4340,27.07,9.266,44.294,0.0,0,10
4350,27.268,9.254,44.294,0.0,0,10
4360,27.461,9.238,44.294,0.0,0,10
4370,27.649,9.218,44.294,0.0,0,10
4380,27.832,9.196,44.294,0.0,0,10
4390,28.01,9.172,44.294,0.0,0,10
4400,28.184,9.145,46.307,0.0,0,10
4410,28.352,9.112,46.307,0.0,0,10
4420,28.514,9.077,46.307,0.0,0,10
4430,28.672,9.042,46.307,0.0,0,10
4440,28.826,9.003,46.307,0.0,0,10
4450,28.975,8.961,46.307,0.0,0,10
4460,29.12,8.912,46.307,0.0,0,10
4470,29.259,8.872,46.307,0.0,0,10
4480,29.395,8.83,46.307,0.0,0,10
4490,29.527,8.786,46.307,0.0,0,10
4500,29.655,8.743,46.307,0.0,0,10
4510,29.778,8.699,46.307,0.0,0,10
4520,29.897,8.657,46.307,0.0,0,10
4530,30.012,8.611,46.307,0.0,0,10
4540,30.124,8.561,46.307,0.0,0,10
4550,30.232,8.51,46.307,0.0,0,10
4560,30.336,8.457,46.307,0.0,0,10
4570,30.436,8.424,46.307,0.0,0,10
4580,30.532,8.392,46.307,0.0,0,10
4590,30.625,8.358,46.307,0.0,0,10
4600,30.714,8.323,47.314,0.0,0,10
4610,30.801,8.284,47.314,0.0,0,10
4620,30.883,8.253,47.314,0.0,0,10
4630,30.958,8.222,47.314,0.0,0,10
4640,31.024,8.19,47.314,0.0,0,10
4650,31.086,8.159,49.327,0.0,0,10
4660,31.137,8.126,49.327,0.0,0,10
4670,31.173,8.096,49.327,0.0,0,10
4680,31.19,8.066,49.327,0.0,0,10
4690,31.186,8.035,49.327,0.0,0,10
4700,31.149,8.003,49.327,0.0,0,10
4710,31.076,7.968,49.327,0.0,0,10
4720,30.981,7.934,49.327,0.0,0,10
4730,30.871,7.901,49.327,0.0,0,10
4740,30.748,7.869,49.327,0.0,0,10
4750,30.57,7.834,49.327,0.0,0,10
4760,30.378,7.803,49.327,0.0,0,10
4770,30.179,7.781,49.327,0.0,0,10
4780,29.975,7.766,49.327,0.0,0,10
4790,29.775,7.753,49.327,0.0,0,10
4800,29.803,7.745,50.334,0.0,0,10
4810,29.923,7.738,50.334,0.0,0,10
4820,30.039,7.728,50.334,0.0,0,10
4830,30.15,7.718,50.334,0.0,0,10
4840,30.257,7.708,50.334,0.0,0,10
4850,30.36,7.701,50.334,0.0,0,10
4860,30.46,7.695,50.334,0.0,0,10
4870,30.557,7.686,50.334,0.0,0,10
4880,30.649,7.68,50.334,0.0,0,10
4890,30.739,7.674,50.334,0.0,0,10
4900,30.825,7.669,50.334,0.0,0,10
4910,30.909,7.666,51.34,0.0,0,10
4920,30.99,7.659,51.34,0.0,0,10
4930,31.066,7.655,51.34,0.0,0,10
4940,31.139,7.652,51.34,0.0,0,10
4950,31.208,7.652,51.34,0.0,0,10
4960,31.273,7.654,51.34,0.0,0,10
4970,31.336,7.652,51.34,0.0,0,10
4980,31.396,7.65,52.347,0.0,0,10
4990,31.453,7.643,52.347,0.0,0,10
5000,31.509,7.629,52.347,0.0,0,10
5010,31.563,7.61,52.347,0.0,0,10
5020,31.61,7.589,52.347,0.0,0,10
5030,31.652,7.563,52.347,0.0,0,10
5040,31.686,7.532,52.347,0.0,0,10
5050,31.674,7.496,52.347,0.0,0,10
5060,31.615,7.456,52.347,0.0,0,10
5070,31.53,8.161,53.354,0.0,0,11
5080,31.425,8.12,53.354,0.0,0,11
5090,31.3,8.073,53.354,0.0,0,11
5100,31.145,8.022,53.354,0.0,0,11
5110,30.966,7.963,53.354,0.0,0,11
5120,30.75,7.896,53.354,0.0,0,11
5130,30.516,7.821,53.354,0.0,0,11
5140,30.267,7.743,53.354,0.0,0,11
5150,29.995,7.687,54.36,0.0,0,11
5160,29.632,7.635,54.36,0.0,0,11
5170,29.217,7.582,54.36,0.0,0,11
5180,28.769,7.523,54.36,0.0,0,11
5190,28.319,7.456,54.36,0.0,0,11
5200,27.91,7.402,54.36,0.0,0,11
5210,27.838,7.348,54.36,0.0,0,11
5220,27.714,7.288,54.36,0.0,0,11
5230,27.549,7.227,54.36,0.0,0,11
5240,27.35,7.17,54.36,0.0,0,11
5250,27.078,7.126,54.36,0.0,0,11
5260,26.767,7.08,54.36,0.0,0,11
5270,26.418,7.035,54.36,0.0,0,11
5280,26.003,6.992,54.36,0.0,0,11
5290,25.553,7.049,55.367,0.0,0,12
5300,25.769,7.008,55.367,0.0,0,12
5310,25.98,6.971,55.367,0.0,0,12
5320,26.186,6.937,55.367,0.0,0,12
5330,26.385,6.907,55.367,0.0,0,12
5340,26.578,6.89,55.367,0.0,0,12
5350,26.767,6.877,55.367,0.0,0,12
5360,26.951,6.865,55.367,0.0,0,12
5370,27.129,6.855,55.367,0.0,0,12
5380,27.301,6.848,55.367,0.0,0,12
5390,27.466,6.847,55.367,0.0,0,12
5400,27.625,6.848,56.374,0.0,0,12
5410,27.777,6.849,56.374,0.0,1,12
5420,27.923,6.849,56.374,0.0,1,12
5430,28.061,6.853,56.374,0.0,1,12
5440,28.192,6.86,56.374,0.0,1,12
5450,28.32,6.868,56.374,0.0,1,12
5460,28.442,6.875,56.374,0.0,1,12
5470,28.556,6.88,56.374,0.0,1,12
5480,28.661,6.889,56.374,0.0,1,12
5490,28.759,6.901,56.374,0.0,1,12
5500,28.85,6.915,56.374,0.0,1,12
5510,28.931,6.926,56.374,0.0,1,12
5520,28.999,6.937,56.374,0.0,1,12
5530,29.047,6.951,56.374,0.0,1,12
5540,29.08,6.967,57.38,0.0,1,12
5550,29.101,6.982,57.38,0.0,1,12
5560,29.101,6.995,57.38,0.0,1,12
5570,29.086,7.002,58.387,0.0,1,12
5580,29.055,7.007,58.387,0.0,1,12
5590,29.01,7.016,58.387,0.0,1,12
5600,28.961,7.028,58.387,0.0,1,12
5610,28.892,7.044,58.387,0.0,1,12
5620,28.799,7.061,58.387,0.0,1,12
5630,28.677,7.083,58.387,0.0,1,12
5640,28.529,7.114,58.387,0.0,1,12
5650,28.38,7.154,58.387,0.0,1,12
5660,28.231,7.204,58.387,0.0,1,12
5670,28.057,7.258,58.387,0.0,0,12
5680,27.861,7.316,58.387,0.0,0,12
5690,27.645,7.38,58.387,0.0,0,12
5700,27.49,7.444,59.394,0.0,0,12
5710,27.32,7.858,58.387,0.0,0,11
5720,27.152,7.879,58.387,0.0,0,11
5730,26.976,7.9,58.387,0.0,0,11
5740,26.783,7.923,58.387,0.0,0,11
5750,26.621,7.947,58.387,0.0,0,11
5760,26.45,7.97,58.387,0.0,0,11
5770,26.268,7.993,58.387,0.0,0,11
5780,26.088,8.015,57.38,0.0,0,11
5790,25.904,8.039,57.38,0.0,0,11
5800,25.755,8.064,57.38,0.0,0,11
5810,25.62,8.09,57.38,0.0,0,11
5820,25.491,8.115,57.38,0.0,0,11
5830,25.356,8.138,58.387,0.0,1,11
5840,25.21,8.16,58.387,0.0,1,11
5850,25.07,8.182,58.387,0.0,0,11
5860,24.936,8.204,58.387,0.0,0,11
5870,24.792,8.227,58.387,0.0,0,11
5880,24.644,8.248,58.387,0.0,0,11
5890,24.483,8.269,58.387,0.0,0,11
5900,24.323,8.289,58.387,0.0,0,11
5910,24.169,8.308,58.387,0.0,0,11
5920,24.02,8.327,58.387,0.0,0,11
5930,23.869,8.345,58.387,0.0,0,11
5940,23.726,8.362,58.387,0.0,0,11
5950,23.592,8.378,58.387,0.0,0,11
5960,23.457,8.392,58.387,0.0,0,11
5970,23.336,8.403,58.387,0.0,0,11
5980,23.217,8.413,59.394,0.0,0,11
5990,23.097,8.42,59.394,0.0,0,11
6000,22.973,8.424,60.4,0.0,0,11
6010,22.859,8.423,60.4,0.0,0,11
6020,22.748,8.422,60.4,0.0,0,11
6030,22.644,8.427,60.4,0.0,0,11
6040,22.549,8.436,61.407,0.0,0,11
6050,22.462,8.448,61.407,0.0,0,11
6060,22.427,8.461,61.407,0.0,0,11
6070,22.379,8.473,61.407,0.0,0,11
6080,22.322,0.0,92.678,0.0,0,0
6090,22.255,0.0,92.678,0.0,0,0
6100,22.46,0.0,92.678,0.0,0,0
6110,22.661,0.0,92.678,0.0,0,0
6120,22.857,0.0,92.678,0.0,0,0
6130,23.046,0.0,92.678,0.0,0,0
6140,23.225,0.0,92.678,0.0,0,0
6150,23.398,0.0,92.678,0.0,0,0
6160,23.561,0.0,92.678,0.0,0,0
6170,23.723,0.0,92.678,0.0,0,0
6180,23.877,10.895,53.223,2.612,8,5
6190,24.024,10.647,53.223,2.632,8,5
6200,24.084,10.384,53.223,2.652,8,5
6210,24.089,10.099,53.223,2.672,8,5
6220,24.039,9.813,53.223,2.692,8,5
6230,23.914,9.526,53.223,2.712,8,5
6240,23.725,9.24,53.223,2.732,8,5
6250,23.474,8.954,55.441,2.752,8,5
6260,23.172,8.67,55.441,2.772,8,5
6270,22.815,8.386,55.441,2.792,8,5
6280,22.42,8.101,55.441,2.812,8,5
6290,21.982,7.816,55.441,2.832,8,5
6300,21.551,7.618,55.441,2.852,9,5
6310,21.854,7.538,55.441,2.872,9,5
6320,22.153,7.459,55.441,2.892,9,5
6330,22.447,7.38,55.441,2.912,9,5
6340,22.737,7.301,55.441,2.932,9,5
6350,23.022,7.223,55.441,2.952,9,5
6360,23.304,7.145,55.441,2.972,9,5
6370,23.581,7.068,57.659,2.992,9,5
6380,23.854,6.991,57.659,3.012,9,5
6390,24.121,6.915,57.659,3.032,9,5
6400,24.384,6.838,57.659,3.052,9,5
6410,24.642,6.762,57.659,3.072,9,5
6420,24.895,6.685,57.659,3.092,9,5
6430,25.144,6.608,57.659,3.112,9,5
6440,25.387,6.53,57.659,3.132,9,5
6450,25.625,6.452,57.659,3.152,9,5
6460,25.859,6.373,57.659,3.172,9,5
6470,26.088,6.295,57.659,3.192,9,5
6480,26.312,6.216,59.876,3.212,9,5
6490,26.531,6.19,59.876,3.232,9,5
6500,26.743,6.181,59.876,3.252,9,5
6510,26.953,6.175,59.876,3.272,9,5
6520,27.157,6.17,59.876,3.292,9,5
6530,27.355,6.165,59.876,3.312,9,5
6540,27.549,6.162,59.876,3.332,9,5
6550,27.737,6.16,59.876,3.352,9,5
6560,27.922,6.158,59.876,3.372,9,5
6570,28.101,6.155,59.876,3.392,9,5
6580,28.276,6.153,59.876,3.412,9,5
6590,28.445,6.15,59.876,3.432,9,5
6600,28.609,6.148,59.876,3.452,9,5
6610,28.77,6.147,59.876,3.472,9,5
6620,28.925,6.146,59.876,3.492,9,5
6630,29.076,6.147,62.094,3.512,9,5
6640,29.222,6.148,62.094,3.532,9,5
6650,29.363,6.15,62.094,3.552,9,5
6660,29.502,6.152,62.094,3.572,9,5
6670,29.636,6.154,62.094,3.592,9,5
6680,29.765,6.156,62.094,3.612,9,5
6690,29.89,6.157,62.094,3.632,9,5
6700,30.009,6.159,62.094,3.652,9,5
6710,30.127,6.16,62.094,3.672,9,5
6720,30.24,6.161,62.094,3.692,9,5
6730,30.349,6.162,62.094,3.712,9,5
6740,30.454,6.163,62.094,3.732,9,5
6750,30.554,6.165,64.312,3.752,9,5
6760,30.653,6.167,64.312,3.772,9,5
6770,30.748,6.168,64.312,3.792,9,5
6780,30.839,6.17,64.312,3.812,9,5
6790,30.926,6.172,64.312,3.832,9,5
6800,31.01,6.174,64.312,3.852,9,5
6810,31.092,6.176,64.312,3.872,9,5
6820,31.171,6.178,64.312,3.892,9,5
6830,31.246,6.179,64.312,3.912,9,5
6840,31.318,6.181,64.312,3.932,9,5
6850,31.387,6.184,64.312,3.952,9,5
6860,31.455,6.187,64.312,3.972,9,5
6870,31.52,6.191,64.312,3.992,9,5
6880,31.582,6.195,64.312,4.012,9,5
6890,31.641,6.199,64.312,4.032,9,5
6900,31.697,6.202,64.312,4.052,9,5
6910,31.753,6.205,64.312,4.072,9,5
6920,31.806,6.207,64.312,4.092,9,5
6930,31.856,8.181,66.529,3.427,9,6
6940,31.905,8.095,66.529,3.443,9,6
6950,31.951,8.003,66.529,3.46,9,6
6960,31.996,7.899,66.529,3.477,9,6
6970,32.039,7.783,66.529,3.493,9,6
6980,32.08,7.657,66.529,3.51,9,6
6990,32.119,7.554,66.529,3.527,9,6
7000,32.157,7.444,66.529,3.543,9,6
7010,32.193,7.328,66.529,3.56,9,6
7020,32.228,7.209,66.529,3.577,9,6
7030,32.261,7.086,66.529,3.593,9,6
7040,32.293,6.973,66.529,3.61,9,6
7050,32.323,6.852,66.529,3.627,9,6
7060,32.352,6.727,66.529,3.643,9,6
7070,32.38,6.604,66.529,3.66,9,6
7080,32.407,6.484,66.529,3.677,9,6
7090,32.432,6.37,66.529,3.693,9,6
7100,32.456,6.256,66.529,3.71,9,6
7110,32.479,6.149,66.529,3.727,9,6
7120,32.5,6.043,66.529,3.743,10,6
7130,32.518,5.936,66.529,3.76,10,6
7140,32.531,5.812,66.529,3.777,10,6
7150,32.531,5.691,66.529,3.793,10,6
7160,32.515,5.575,66.529,3.81,10,6
7170,32.476,5.465,66.529,3.827,10,6
7180,32.419,5.361,66.529,3.843,10,6
7190,32.338,5.254,66.529,3.86,10,6
7200,32.231,5.152,68.747,3.877,11,6
7210,32.109,5.055,68.747,3.893,11,6
7220,31.978,4.962,68.747,3.91,11,6
7230,31.835,4.875,68.747,3.927,11,6
7240,31.679,4.781,68.747,3.943,11,6
7250,31.508,4.693,70.964,3.96,11,6
7260,31.323,4.608,70.964,3.977,11,6
7270,31.129,4.528,70.964,3.993,11,6
7280,30.921,4.453,70.964,4.01,11,6
7290,30.701,4.366,70.964,4.027,11,6
7300,30.468,4.283,70.964,4.043,11,6
7310,30.216,4.206,70.964,4.06,12,6
7320,29.926,4.167,70.964,4.077,12,6
7330,29.621,4.157,70.964,4.093,12,6
7340,29.299,4.133,70.964,4.11,12,6
7350,28.973,4.105,70.964,4.127,12,6
7360,28.652,4.073,70.964,4.143,12,6
7370,28.315,4.044,70.964,4.16,11,6
7380,27.952,4.017,70.964,4.177,11,6
7390,27.554,3.984,70.964,4.193,11,6
7400,27.142,3.949,70.964,4.21,10,6
7410,26.749,3.913,70.964,4.227,10,6
7420,26.341,3.879,73.182,4.243,10,6
7430,25.928,3.844,73.182,4.26,10,6
7440,25.53,3.81,73.182,4.277,10,6
7450,25.139,3.776,70.964,4.293,9,6
7460,24.788,3.741,70.964,4.31,9,6
7470,24.431,3.706,75.4,4.327,9,6
7480,24.063,3.671,75.4,4.343,9,6
7490,23.698,3.638,75.4,4.36,8,6
7500,23.334,3.607,75.4,4.377,8,6
7510,22.91,3.578,75.4,4.393,8,6
7520,22.485,3.551,77.617,4.41,8,6
7530,22.038,3.531,77.617,0.0,7,6
7540,21.588,3.514,77.617,0.0,7,6
7550,21.138,3.499,77.617,0.0,7,6
7560,20.688,3.485,77.617,0.0,8,6
7570,20.238,3.473,77.617,0.0,8,6
7580,19.788,3.459,77.617,0.0,8,6
7590,19.338,3.451,82.053,0.0,8,6
7600,18.888,3.45,82.053,0.0,7,6
7610,18.438,3.452,82.053,0.0,7,6
7620,17.988,3.452,82.053,0.0,7,6
7630,17.538,3.451,82.053,0.008,8,6
7640,17.088,3.456,82.053,0.025,8,6
7650,16.799,3.465,82.053,0.042,7,6
7660,17.152,3.477,82.053,0.058,6,6
7670,17.502,3.485,82.053,0.075,6,6
7680,17.85,3.49,79.835,0.092,6,6
7690,18.195,3.499,79.835,0.108,6,6
7700,18.538,3.514,79.835,0.125,6,6
7710,18.877,3.528,79.835,0.142,6,6
7720,19.214,3.54,79.835,0.158,6,6
7730,19.547,3.547,79.835,0.175,6,6
7740,19.876,3.559,82.053,0.192,6,6
7750,20.202,3.575,82.053,0.208,6,6
7760,20.525,3.592,82.053,0.225,6,6
7770,20.845,3.608,82.053,0.242,6,6
7780,21.161,3.621,86.488,0.258,5,6
7790,21.473,3.632,84.27,0.275,5,6
7800,21.78,3.645,84.27,0.292,5,6
7810,22.084,3.655,84.27,0.308,5,6
7820,22.384,3.661,84.27,0.325,5,6
7830,22.679,3.66,84.27,0.342,5,6
7840,22.969,3.659,84.27,0.358,4,6
7850,23.255,3.662,84.27,0.375,4,6
7860,23.537,0.0,34.758,0.0,0,0
7870,23.813,0.0,34.758,0.0,0,0
7880,24.085,0.0,34.758,0.0,0,0
7890,24.352,0.0,34.758,0.0,0,0
7900,24.614,0.0,34.758,0.0,0,0
7910,24.871,0.0,34.758,0.0,0,0
7920,25.123,0.0,34.758,0.0,0,0
7930,25.37,0.0,34.758,0.0,0,0
7940,25.612,0.0,34.758,0.0,0,0
7950,25.848,0.0,34.758,0.0,0,0
7960,26.08,0.0,34.758,0.0,0,0
7970,26.307,16.906,48.261,0.0,0,7
7980,26.529,16.898,48.261,0.0,0,7
7990,26.745,17.461,47.023,0.0,0,6
8000,26.956,17.481,45.786,0.0,0,6
8010,27.163,17.5,45.786,0.0,0,6
8020,27.364,17.517,47.023,0.0,0,6
8030,27.56,17.535,47.023,0.0,0,6
8040,27.75,17.549,47.023,0.0,0,6
8050,27.936,17.567,47.023,0.0,0,6
8060,28.117,17.589,47.023,0.0,0,6
8070,28.293,17.611,47.023,0.0,0,6
8080,28.464,17.632,47.023,0.0,0,6
8090,28.63,17.654,48.261,0.0,0,6
8100,28.79,17.514,48.261,0.0,0,6
8110,28.947,17.356,48.261,0.0,0,6
8120,29.099,17.199,48.261,0.0,0,6
8130,29.247,17.038,48.261,0.0,0,6
8140,29.389,16.876,48.261,0.0,0,6
8150,29.526,16.715,48.261,0.0,0,6
8160,29.66,16.556,48.261,0.0,0,6
8170,29.789,16.398,48.261,0.0,0,6
8180,29.914,16.241,48.261,0.0,0,6
8190,30.034,16.084,48.261,0.0,0,6
8200,30.15,15.93,48.261,0.0,0,6
8210,30.263,15.772,48.261,0.0,0,6
8220,30.372,15.58,48.261,0.0,0,6
8230,30.477,15.486,48.261,0.0,0,6
8240,30.578,15.335,48.261,0.0,0,5
8250,30.675,15.337,48.261,0.0,0,5
8260,30.77,15.347,48.261,0.0,0,5
8270,30.86,15.357,48.261,0.0,0,5
8280,30.948,15.366,48.261,0.0,0,5
8290,31.031,15.329,48.261,0.0,0,5
8300,31.112,15.249,48.261,0.0,0,5
8310,31.19,15.169,48.261,0.0,0,5
8320,31.265,15.09,48.261,0.0,0,5
8330,31.337,15.014,48.261,0.0,0,5
8340,31.406,14.938,49.498,0.0,0,5
8350,31.472,14.864,49.498,0.0,0,5
8360,31.537,14.787,49.498,0.0,0,5
8370,31.599,14.709,49.498,0.0,0,5
8380,31.658,14.63,49.498,0.0,0,5
8390,31.714,14.549,49.498,0.0,0,5
8400,31.768,14.469,49.498,0.0,0,5
8410,31.821,14.391,49.498,0.0,0,5
8420,31.871,14.312,49.498,0.0,0,5
8430,31.919,14.167,49.498,0.0,0,5
8440,31.965,13.878,49.498,0.0,0,5
8450,32.009,13.592,49.498,0.0,0,5
8460,32.052,13.31,49.498,0.0,0,5
8470,32.093,13.029,49.498,0.0,0,5
8480,32.132,12.747,49.498,0.0,0,5
8490,32.169,12.466,49.498,0.0,0,5
8500,32.205,12.186,49.498,0.0,0,5
8510,32.239,11.906,49.498,0.0,0,5
8520,32.272,11.625,49.498,0.0,0,5
8530,32.304,11.344,50.736,0.0,0,5
8540,32.334,11.211,50.736,0.0,0,5
