time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
2500,0.0,0.0,33.0,18.082,28.187,0.0,0,5,0,0,0,0,0,0,0,CRUISING
2510,19.245,0.534,13.755,18.021,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2520,19.51,0.081,13.49,17.939,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2530,19.767,0.031,13.233,17.86,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2540,20.015,0.025,12.985,17.782,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2550,20.255,0.024,12.745,17.703,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2560,20.447,0.019,12.553,17.624,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2570,20.612,0.016,12.388,17.486,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2580,20.746,0.013,12.254,17.217,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2590,20.854,0.011,12.146,16.959,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2600,20.941,0.009,12.059,16.715,29.194,0.0,0,5,4,2,2,2,2,0,0,CLEARING_PATH
2610,21.005,0.006,11.995,16.484,29.194,0.0,0,5,4,1,2,1,3,0,0,CLEARING_PATH
2620,21.028,0.002,11.972,16.264,29.194,0.0,0,5,4,1,3,1,3,1,0,CLEARING_PATH
2630,21.015,-0.001,11.985,16.056,29.194,0.0,0,5,4,1,3,1,3,1,0,CLEARING_PATH
2640,20.997,-0.002,12.003,15.86,29.194,0.0,0,5,4,1,3,1,3,1,0,CLEARING_PATH
2650,20.968,-0.003,12.032,15.674,29.194,0.0,0,5,4,1,3,1,3,1,0,CLEARING_PATH
2660,20.917,-0.005,12.083,15.499,29.194,0.0,0,5,4,1,3,1,3,1,0,CLEARING_PATH
2670,20.852,-0.007,12.148,15.336,29.194,0.0,0,5,4,1,3,1,3,1,0,CLEARING_PATH
2680,20.786,-0.006,12.214,12.654,30.2,0.012,1,6,4,1,3,1,3,1,0,CLEARING_PATH
2690,20.746,-0.004,12.254,12.541,30.2,0.028,1,6,4,1,3,1,3,1,0,CLEARING_PATH
2700,20.69,-0.006,12.31,12.447,30.2,0.045,1,6,4,1,4,1,3,1,0,CLEARING_PATH
2710,20.616,-0.008,12.384,12.369,30.2,0.0,0,6,4,1,4,1,3,1,0,CLEARING_PATH
2720,20.529,-0.009,12.471,12.303,30.2,0.0,0,6,4,1,4,1,3,1,0,CLEARING_PATH
2730,20.412,-0.011,12.588,12.251,30.2,0.0,0,6,4,1,4,1,3,1,0,CLEARING_PATH
2740,20.295,-0.012,12.705,12.227,30.2,0.0,0,6,4,1,4,1,3,1,0,CLEARING_PATH
2750,20.165,-0.013,12.835,12.264,30.2,0.0,0,6,4,1,4,1,3,1,0,CLEARING_PATH
2760,20.016,-0.015,12.984,12.304,31.207,0.0,0,6,4,1,4,0,4,1,0,CLEARING_PATH
