time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
740,14.439,-0.106,18.561,8.601,66.529,4.9,9,6,0,0,12,0,0,0,33,CRUISING
750,16.389,0.208,16.611,8.299,68.747,5.067,9,6,0,0,12,0,0,0,33,CRUISING
760,19.672,0.309,13.328,7.326,68.747,5.267,10,6,0,0,12,0,0,0,33,CRUISING
770,22.563,0.286,10.437,6.535,73.182,5.6,11,6,1,0,12,0,1,0,33,CLEARING_PATH
780,25.15,0.256,7.85,5.862,75.4,5.933,12,6,1,0,12,0,1,0,33,CLEARING_PATH
790,27.377,0.219,5.623,5.443,77.617,6.267,13,6,1,0,13,0,1,0,33,CLEARING_PATH
800,29.083,0.169,3.917,5.206,77.617,6.6,14,6,0,0,13,0,0,0,33,CRUISING
810,30.376,0.128,2.624,5.117,79.835,6.967,15,6,1,0,13,0,1,0,33,CLEARING_PATH
820,31.288,0.09,1.712,5.114,84.27,7.467,15,6,1,0,13,0,1,0,33,CLEARING_PATH
830,31.848,0.054,1.152,5.129,84.27,7.967,15,6,2,1,14,1,1,0,33,CLEARING_PATH
840,30.101,-0.237,2.899,5.121,86.488,8.467,15,6,2,0,14,0,2,0,33,CLEARING_PATH
850,27.375,-0.162,5.625,4.797,88.706,7.686,15,7,2,1,15,0,2,1,33,CLEARING_PATH
860,26.053,-0.201,6.947,4.131,90.923,8.114,15,7,3,1,16,1,2,2,33,CLEARING_PATH
870,22.047,-0.386,10.953,3.766,90.923,8.543,15,7,3,0,17,1,2,1,33,CLEARING_PATH
880,17.018,-0.518,15.982,3.76,95.358,8.971,16,7,2,0,17,0,2,0,39,INTERSECTION_CONTROL
890,13.459,-0.286,19.541,3.938,95.358,9.4,17,7,2,0,17,0,2,2,49,INTERSECTION_CONTROL
900,14.585,0.101,18.415,4.234,99.794,9.829,18,7,2,0,17,0,2,2,59,INTERSECTION_CONTROL
910,15.161,0.053,17.839,0.0,34.758,0.0,0,0,0,0,17,0,0,0,66,CRUISING
920,14.749,-0.06,18.251,0.0,34.758,0.0,0,0,0,0,17,0,0,0,66,CRUISING
930,13.368,-0.135,19.632,11.836,66.823,0.0,0,10,3,0,19,1,2,1,66,CLEARING_PATH
