time,ambulance_speed,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled
9290,28.953,14.967,56.923,0.0,1,9
9300,29.092,14.976,56.923,0.0,2,9
9310,29.227,14.984,56.923,0.0,2,9
9320,29.357,14.993,56.923,0.0,2,9
9330,29.483,15.002,56.923,0.0,2,9
9340,29.605,15.013,56.923,0.0,2,9
9350,29.723,15.021,56.923,0.0,2,9
9360,29.836,15.035,56.923,0.0,2,9
9370,29.942,15.051,56.923,0.0,1,9
9380,30.043,13.666,58.16,0.0,1,10
9390,30.138,13.679,58.16,0.0,1,10
9400,30.219,13.698,58.16,0.0,1,10
9410,30.279,13.721,58.16,0.0,1,10
9420,30.315,13.746,58.16,0.0,1,10
9430,30.313,13.776,58.16,0.0,1,10
9440,30.277,13.806,58.16,0.0,2,10
9450,30.178,13.835,56.923,0.0,2,10
9460,30.038,13.86,56.923,0.0,2,10
9470,29.844,13.885,56.923,0.0,2,10
9480,29.584,13.913,56.923,0.0,1,10
9490,29.266,13.942,58.16,0.0,1,10
9500,28.898,13.971,58.16,0.0,1,10
9510,28.472,13.998,58.16,0.0,1,10
9520,28.022,14.024,58.16,0.0,1,10
9530,27.572,14.047,56.923,0.0,1,10
9540,27.122,14.066,58.16,0.0,1,10
9550,26.672,14.081,58.16,0.0,1,10
9560,26.222,14.095,58.16,0.0,1,10
9570,25.772,14.109,58.16,0.0,1,10
9580,25.322,14.123,58.16,0.0,0,10
9590,24.872,14.14,58.16,0.0,0,10
9600,24.422,14.156,58.16,0.0,0,10
9610,24.045,14.172,58.16,0.0,0,10
9620,24.315,14.185,58.16,0.0,0,10
9630,24.58,14.195,58.16,0.0,0,10
9640,24.839,14.204,58.16,0.0,0,10
9650,25.094,14.213,58.16,0.0,0,10
9660,25.343,14.222,58.16,0.0,0,10
9670,25.588,14.233,58.16,0.0,0,10
9680,25.828,14.248,58.16,0.0,0,10
9690,26.062,14.264,60.635,0.0,0,10
9700,26.291,14.285,60.635,0.0,0,10
9710,26.514,14.305,59.398,0.0,0,10
9720,26.733,14.33,59.398,0.0,0,10
9730,26.947,14.36,59.398,0.0,0,10
9740,27.155,14.395,59.398,0.0,0,10
9750,27.357,14.432,59.398,0.0,0,10
9760,27.554,14.465,59.398,0.0,0,10
9770,27.747,14.487,59.398,0.0,0,10
9780,27.934,14.503,59.398,0.0,0,10
9790,28.117,14.51,59.398,0.0,0,10
9800,28.293,14.509,60.635,0.0,1,10
9810,28.464,14.501,60.635,0.0,0,10
9820,28.631,14.483,60.635,0.0,0,10
9830,28.793,14.456,60.635,0.0,0,10
9840,28.95,14.422,60.635,0.0,0,10
9850,29.101,14.389,60.635,0.0,0,10
9860,29.248,14.363,60.635,0.0,0,10
9870,29.391,14.34,60.635,0.0,0,10
9880,29.53,14.312,60.635,0.0,0,10
9890,29.663,14.282,59.398,0.0,0,10
9900,29.792,14.252,59.398,0.0,0,10
9910,29.916,14.218,59.398,0.0,0,10
9920,30.038,14.183,59.398,0.0,0,10
9930,30.155,14.146,59.398,0.0,0,10
9940,30.267,14.107,59.398,0.0,0,10
9950,30.376,14.075,59.398,0.0,0,10
9960,30.48,14.052,59.398,0.0,0,10
9970,30.581,14.045,59.398,0.0,0,10
9980,30.679,14.045,59.398,0.0,0,10
9990,30.774,14.043,59.398,0.0,0,10
10000,30.864,14.052,59.398,0.0,0,10
10010,30.95,14.065,59.398,0.0,0,10
10020,31.035,14.078,59.398,0.0,0,10
10030,31.116,14.089,59.398,0.0,0,10
10040,31.194,14.097,60.635,0.0,0,10
10050,31.268,14.1,60.635,0.0,0,10
10060,31.34,14.096,60.635,0.0,0,10
10070,31.409,14.096,60.635,0.0,0,10
10080,31.476,14.095,60.635,0.0,0,10
10090,31.54,14.091,60.635,0.0,0,10
10100,31.601,14.086,60.635,0.0,0,10
10110,31.659,14.075,60.635,0.0,0,10
10120,31.716,14.064,59.398,0.0,0,10
10130,31.771,14.05,59.398,0.0,0,10
10140,31.823,14.037,59.398,0.0,0,10
10150,31.873,14.022,59.398,0.0,0,10
10160,31.921,14.009,59.398,0.0,0,10
10170,31.967,13.992,59.398,0.0,0,10
10180,32.012,13.973,59.398,0.0,0,10
10190,32.054,13.951,59.398,0.0,0,10
10200,32.094,13.929,59.398,0.0,0,10
10210,32.133,13.904,60.635,0.0,0,10
10220,32.171,13.883,60.635,0.0,0,10
10230,32.207,13.861,60.635,0.0,0,10
10240,32.241,13.842,60.635,0.0,0,10
10250,32.274,13.825,60.635,0.0,0,10
10260,32.305,13.805,60.635,0.0,0,10
10270,32.335,13.782,60.635,0.0,0,10
10280,32.364,13.765,60.635,0.0,0,10
10290,32.392,12.509,61.873,0.0,0,11
10300,32.418,12.493,61.873,0.0,0,11
10310,32.443,12.474,61.873,0.0,0,11
10320,32.468,12.454,61.873,0.0,0,11
10330,32.491,12.435,60.635,0.0,0,11
10340,32.514,12.424,60.635,0.0,0,11
10350,32.535,12.42,60.635,0.0,0,11
10360,32.555,12.42,60.635,0.0,0,11
