time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
2500,0.0,0.0,33.0,15.546,29.194,0.0,0,6,0,0,0,0,0,0,0,CRUISING
2510,19.261,0.535,13.739,15.48,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2520,19.544,0.083,13.456,15.416,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2530,19.82,0.033,13.18,15.356,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2540,20.088,0.027,12.912,15.301,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2550,20.35,0.026,12.65,15.251,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2560,20.578,0.023,12.422,15.191,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2570,20.789,0.021,12.211,15.121,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2580,20.983,0.019,12.017,15.036,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2590,21.156,0.017,11.844,14.936,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2600,21.307,0.015,11.693,14.841,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2610,21.434,0.013,11.566,14.745,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2620,21.535,0.01,11.465,14.624,30.2,0.0,0,6,4,3,3,2,2,0,0,CLEARING_PATH
2630,21.606,0.007,11.394,14.512,30.2,0.0,0,6,4,2,3,1,3,1,0,CLEARING_PATH
2640,21.645,0.004,11.355,14.393,30.2,0.0,0,6,4,2,3,1,3,1,0,CLEARING_PATH
2650,21.656,0.001,11.344,14.266,30.2,0.0,0,6,4,2,3,1,3,1,0,CLEARING_PATH
2660,21.609,-0.005,11.391,14.148,30.2,0.0,0,6,4,1,3,1,3,1,0,CLEARING_PATH
2670,21.492,-0.012,11.508,14.028,30.2,0.0,0,6,4,1,3,1,3,1,0,CLEARING_PATH
2680,21.355,-0.011,11.645,13.909,30.2,0.0,0,6,4,1,3,1,3,1,0,CLEARING_PATH
2690,21.272,-0.009,11.728,13.788,30.2,0.0,0,6,4,1,3,1,3,1,0,CLEARING_PATH
