time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
490,16.561,-0.007,16.439,15.594,52.347,0.0,1,11,0,0,0,0,0,0,0,NO_CONTROL
500,16.612,0.011,16.388,15.463,54.36,0.0,1,11,0,0,0,0,0,0,0,NO_CONTROL
510,16.618,-0.0,16.382,15.487,55.367,0.0,1,12,0,0,0,0,0,0,0,NO_CONTROL
520,16.786,0.012,16.214,15.375,55.367,0.0,2,12,0,0,0,0,0,0,0,NO_CONTROL
530,16.78,0.004,16.22,15.533,56.374,0.0,2,12,0,0,0,0,0,0,0,NO_CONTROL
540,16.947,0.009,16.053,15.689,57.38,0.017,3,12,0,0,0,0,0,0,0,NO_CONTROL
550,16.794,-0.015,16.206,15.778,57.38,0.1,3,12,0,0,0,0,0,0,0,NO_CONTROL
560,16.73,-0.005,16.27,15.814,60.4,0.183,3,12,0,0,0,0,0,0,0,NO_CONTROL
570,16.73,-0.004,16.27,15.73,60.4,0.267,3,12,0,0,0,0,0,0,0,NO_CONTROL
580,16.788,0.002,16.212,15.491,61.407,0.35,5,12,0,0,0,0,0,0,0,NO_CONTROL
590,16.789,0.009,16.211,15.487,62.414,0.433,6,12,0,0,0,0,0,0,0,NO_CONTROL
600,16.838,0.002,16.162,15.464,63.42,0.517,6,12,0,0,0,0,0,0,0,NO_CONTROL
610,16.737,-0.014,16.263,15.431,65.434,0.6,6,12,0,0,0,0,0,0,0,NO_CONTROL
620,16.635,-0.011,16.365,14.827,66.441,0.631,6,13,0,0,0,0,0,0,0,NO_CONTROL
630,16.656,-0.001,16.344,14.089,67.447,0.657,7,14,0,0,0,0,0,0,0,NO_CONTROL
640,16.659,-0.0,16.341,14.173,68.454,0.729,7,14,0,0,0,0,0,0,0,NO_CONTROL
650,16.681,0.001,16.319,14.118,68.454,0.8,8,14,0,0,0,0,0,0,0,NO_CONTROL
660,16.836,0.015,16.164,13.382,69.461,0.813,8,15,0,0,0,0,0,0,0,NO_CONTROL
670,16.792,-0.003,16.208,13.189,71.474,0.88,9,15,0,0,0,0,0,0,0,NO_CONTROL
680,16.574,-0.021,16.426,12.965,72.481,0.947,10,15,0,0,0,0,0,0,0,NO_CONTROL
690,16.548,0.006,16.452,12.19,73.487,0.95,12,16,0,0,0,0,0,0,0,NO_CONTROL
700,16.56,-0.002,16.44,12.218,75.501,1.05,13,16,0,0,0,0,0,0,0,NO_CONTROL
710,16.792,0.024,16.208,12.363,76.507,1.175,14,16,0,0,0,0,0,0,0,NO_CONTROL
720,16.925,0.013,16.075,12.526,78.521,1.3,16,16,0,0,0,0,0,0,0,NO_CONTROL
730,16.902,-0.005,16.098,12.718,78.521,1.469,17,16,0,0,0,0,0,0,0,NO_CONTROL
740,16.76,-0.012,16.24,12.905,81.541,1.656,18,16,0,0,0,0,0,0,0,NO_CONTROL
750,16.643,-0.009,16.357,13.001,81.541,1.844,19,16,0,0,0,0,0,0,0,NO_CONTROL
760,16.419,-0.029,16.581,12.992,83.554,2.031,19,16,0,0,0,0,0,0,0,NO_CONTROL
770,15.216,-0.134,17.784,12.883,84.561,2.219,20,16,0,0,0,0,0,0,0,NO_CONTROL
780,12.587,-0.27,20.413,12.684,84.561,2.406,20,16,0,0,0,0,0,0,0,NO_CONTROL
790,8.991,-0.361,24.009,12.424,86.574,2.594,21,16,0,0,0,0,0,0,0,NO_CONTROL
800,5.484,-0.345,27.516,12.203,87.581,2.781,21,16,0,0,0,0,0,0,0,NO_CONTROL
810,2.712,-0.264,30.288,12.039,88.587,2.969,22,16,0,0,0,0,0,0,0,NO_CONTROL
820,1.006,-0.164,31.994,11.937,89.594,3.2,23,16,0,0,0,0,0,0,0,NO_CONTROL
830,0.278,-0.071,32.722,11.546,90.601,3.45,23,16,0,0,0,0,0,0,0,NO_CONTROL
840,0.06,-0.023,32.94,11.25,90.601,3.7,25,16,0,0,0,0,0,0,0,NO_CONTROL
850,0.0,-0.005,33.0,10.702,92.614,3.718,24,17,0,0,0,0,0,0,0,NO_CONTROL
860,0.0,-0.001,33.0,10.803,92.614,3.953,24,17,0,0,0,0,0,0,0,NO_CONTROL
870,0.0,-0.0,33.0,10.387,93.621,4.188,25,17,0,0,0,0,0,0,0,NO_CONTROL
880,0.0,-0.0,33.0,9.864,94.627,4.424,25,17,0,0,0,0,0,0,0,NO_CONTROL
890,0.0,-0.0,33.0,9.935,97.647,4.4,25,18,0,0,0,0,0,0,0,NO_CONTROL
900,0.0,-0.0,33.0,9.403,97.647,4.622,25,18,0,0,0,0,0,0,0,NO_CONTROL
910,0.0,-0.0,33.0,8.916,99.661,2.817,24,18,0,0,0,0,0,0,0,NO_CONTROL
920,0.0,-0.0,33.0,8.75,97.647,3.218,23,17,0,0,0,0,0,0,0,NO_CONTROL
930,0.0,-0.0,33.0,8.313,98.654,3.453,22,17,0,0,0,0,0,0,0,NO_CONTROL
940,0.0,-0.0,33.0,7.872,99.661,3.688,20,17,0,0,0,0,0,0,0,NO_CONTROL
950,0.0,-0.0,33.0,7.519,99.661,3.176,22,17,0,0,0,0,0,0,0,NO_CONTROL
960,0.275,0.04,32.725,7.317,99.661,3.506,21,17,0,0,0,0,0,0,0,NO_CONTROL
970,1.429,0.114,31.571,7.199,99.661,3.924,23,17,0,0,0,0,0,0,0,NO_CONTROL
980,2.856,0.14,30.144,7.126,101.674,4.394,22,17,0,0,0,0,0,0,0,NO_CONTROL
990,3.827,0.085,29.173,7.041,101.674,2.847,22,17,0,0,0,0,0,0,0,NO_CONTROL
1000,3.359,-0.053,29.641,6.979,102.681,3.2,21,17,0,0,0,0,0,0,0,NO_CONTROL
1010,1.902,-0.136,31.098,6.909,103.687,3.253,21,17,0,0,0,0,0,0,0,NO_CONTROL
1020,0.743,-0.109,32.257,6.785,103.687,1.829,21,17,0,0,0,0,0,0,0,NO_CONTROL
1030,0.206,-0.051,32.794,6.534,103.687,2.165,21,17,0,0,0,0,0,0,0,NO_CONTROL
1040,0.042,-0.017,32.958,6.053,104.694,2.378,23,18,0,0,0,0,0,0,0,NO_CONTROL
1050,0.0,-0.004,33.0,6.129,104.694,1.733,23,18,0,0,0,0,0,0,0,NO_CONTROL
1060,0.392,0.052,32.608,6.13,105.701,1.81,27,20,0,0,0,0,0,0,0,NO_CONTROL
1070,1.629,0.122,31.371,6.231,105.701,2.06,26,20,0,0,0,0,0,0,0,NO_CONTROL
1080,3.138,0.152,29.862,6.483,106.707,2.35,26,20,0,0,0,0,0,0,0,NO_CONTROL
1090,4.831,0.173,28.169,6.761,106.707,2.789,24,19,0,0,0,0,0,0,0,NO_CONTROL
1100,5.702,0.09,27.298,6.805,106.707,3.105,24,19,0,0,0,0,0,0,0,NO_CONTROL
1110,6.779,0.137,26.221,0.0,92.678,0.0,0,0,0,0,0,0,0,0,0,NO_CONTROL
1120,10.265,0.347,22.735,0.0,92.678,0.0,0,0,0,0,0,0,0,0,0,NO_CONTROL
1130,14.021,0.369,18.979,5.692,119.753,6.614,31,7,0,0,0,0,0,0,0,NO_CONTROL
1140,17.637,0.361,15.363,5.345,117.535,7.186,32,7,0,0,0,0,0,0,0,NO_CONTROL
1150,20.879,0.323,12.121,5.115,117.535,4.214,33,7,0,0,0,0,0,0,0,NO_CONTROL
1160,23.705,0.279,9.295,4.613,117.535,4.786,33,7,0,0,0,0,0,0,0,NO_CONTROL
1170,26.074,0.234,6.926,3.989,117.535,5.357,34,7,0,0,0,0,0,0,0,NO_CONTROL
1180,27.894,0.178,5.106,3.432,117.535,5.929,35,7,0,0,0,0,0,0,0,NO_CONTROL
1190,29.092,0.115,3.908,4.087,121.97,5.7,35,8,0,0,0,0,0,0,0,NO_CONTROL
1200,29.236,0.004,3.764,3.85,119.753,6.388,37,8,0,0,0,0,0,0,0,NO_CONTROL
1210,28.134,-0.109,4.866,4.781,124.188,6.344,36,9,0,0,0,0,0,0,0,NO_CONTROL
1220,26.809,-0.13,6.191,5.345,128.623,7.011,37,9,0,0,0,0,0,0,0,NO_CONTROL
1230,25.394,-0.148,7.606,5.781,128.623,7.678,38,9,0,0,0,0,0,0,0,NO_CONTROL
1240,23.988,-0.137,9.012,6.043,133.058,8.344,37,9,0,0,0,0,0,0,0,NO_CONTROL
1250,22.969,-0.102,10.031,6.203,135.276,9.011,37,9,0,0,0,0,0,0,0,NO_CONTROL
1260,21.889,-0.115,11.111,4.486,135.276,10.887,37,8,0,0,0,0,0,0,0,NO_CONTROL
1270,20.862,-0.096,12.138,4.59,137.494,11.637,37,8,0,0,0,0,0,0,0,NO_CONTROL
