time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
2500,0.0,0.0,33.0,17.801,28.187,0.0,0,5,0,0,0,0,0,0,0,CRUISING
2510,19.256,0.535,13.744,17.734,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2520,19.538,0.082,13.462,17.649,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2530,19.813,0.033,13.187,17.565,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2540,20.08,0.027,12.92,17.48,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2550,20.341,0.026,12.659,17.394,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2560,20.563,0.022,12.437,17.309,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2570,20.768,0.02,12.232,17.225,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2580,20.958,0.019,12.042,17.026,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2590,21.128,0.017,11.872,16.762,29.194,0.0,0,5,2,1,1,1,1,0,0,CLEARING_PATH
2600,21.276,0.015,11.724,16.509,29.194,0.0,0,5,2,2,2,1,1,1,0,CLEARING_PATH
2610,21.409,0.013,11.591,13.763,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2620,21.527,0.012,11.473,13.573,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2630,21.63,0.01,11.37,13.401,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2640,21.726,0.01,11.274,13.244,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2650,21.782,0.004,11.218,13.1,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2660,21.792,0.001,11.208,12.971,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2670,21.782,-0.001,11.218,12.856,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2680,21.744,-0.004,11.256,12.751,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2690,21.677,-0.007,11.323,12.657,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2700,21.601,-0.007,11.399,12.572,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2710,21.576,-0.002,11.424,12.496,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2720,21.595,0.002,11.405,12.43,30.2,0.0,0,6,2,1,2,0,2,1,0,CLEARING_PATH
2730,21.644,0.005,11.356,12.372,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2740,21.723,0.008,11.277,12.347,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2750,21.832,0.011,11.168,12.373,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2760,21.971,0.014,11.029,12.404,31.207,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2770,22.14,0.017,10.86,12.44,31.207,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2780,22.339,0.02,10.661,12.481,31.207,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2790,22.568,0.023,10.432,12.525,31.207,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2800,22.824,0.026,10.176,12.575,31.207,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2810,23.081,0.026,9.919,12.63,31.207,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2820,23.335,0.025,9.665,12.69,31.207,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2830,23.584,0.025,9.416,12.754,31.207,0.0,0,6,2,1,3,0,2,1,0,CLEARING_PATH
2840,23.343,-0.03,9.657,12.822,31.207,0.0,0,6,2,1,3,0,2,1,0,CLEARING_PATH
2850,22.893,-0.043,10.107,12.892,31.207,0.0,0,6,2,0,3,0,2,2,0,CLEARING_PATH
2860,22.443,-0.045,10.557,11.173,32.214,0.0,0,7,2,0,3,0,2,2,0,CLEARING_PATH
2870,21.993,-0.045,11.007,11.243,32.214,0.0,0,7,2,0,3,0,2,2,0,CLEARING_PATH
2880,21.57,-0.042,11.43,11.316,32.214,0.0,0,7,1,0,3,0,1,1,0,CLEARING_PATH
2890,21.552,0.006,11.448,11.391,33.22,0.0,0,7,2,1,4,1,1,1,0,CLEARING_PATH
2900,21.796,0.023,11.204,11.464,33.22,0.0,0,7,2,1,4,1,1,1,0,CLEARING_PATH
2910,22.055,0.025,10.945,11.538,33.22,0.0,0,7,2,1,4,1,1,1,0,CLEARING_PATH
2920,22.3,0.024,10.7,11.614,33.22,0.0,0,7,2,1,4,1,1,1,0,CLEARING_PATH
