time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
2500,0.0,0.0,33.0,17.622,28.187,0.0,0,5,0,0,0,0,0,0,0,CRUISING
2510,33.0,0.0,0.0,17.566,29.194,0.0,0,5,4,3,31,2,2,0,0,CLEARING_PATH
2520,33.0,0.0,0.0,17.491,29.194,0.0,0,5,4,3,61,2,2,0,0,CLEARING_PATH
2530,33.0,0.0,0.0,17.416,29.194,0.0,0,5,4,3,91,2,2,1,0,CLEARING_PATH
2540,33.0,0.0,0.0,17.341,29.194,0.0,0,5,4,3,121,2,2,1,0,CLEARING_PATH
2550,33.0,0.0,0.0,17.264,29.194,0.0,0,5,5,4,160,3,2,1,0,CLEARING_PATH
2560,33.0,0.0,0.0,17.185,29.194,0.0,0,5,5,4,200,3,2,1,0,CLEARING_PATH
2570,33.0,0.0,0.0,17.103,29.194,0.0,0,5,5,4,240,3,2,1,0,CLEARING_PATH
2580,33.0,0.0,0.0,17.02,29.194,0.0,0,5,5,4,280,3,2,1,0,CLEARING_PATH
2590,33.0,0.0,0.0,16.939,29.194,0.0,0,5,5,4,320,3,2,1,0,CLEARING_PATH
2600,33.0,0.0,0.0,16.858,29.194,0.0,0,5,5,4,360,3,2,1,0,CLEARING_PATH
2610,33.0,0.0,0.0,16.777,29.194,0.0,0,5,4,4,400,2,2,1,0,CLEARING_PATH
2620,33.0,0.0,0.0,16.694,29.194,0.0,0,5,4,4,440,2,2,1,0,CLEARING_PATH
2630,33.0,0.0,0.0,16.612,29.194,0.0,0,5,4,4,480,2,2,1,0,CLEARING_PATH
2640,33.0,0.0,0.0,16.53,29.194,0.0,0,5,4,4,520,2,2,1,0,CLEARING_PATH
2650,33.0,0.0,0.0,16.448,29.194,0.0,0,5,4,3,551,1,3,1,0,CLEARING_PATH
2660,33.0,0.0,0.0,16.368,29.194,0.0,0,5,4,3,581,1,3,1,0,CLEARING_PATH
2670,33.0,0.0,0.0,13.732,30.2,0.0,0,6,3,2,605,1,2,0,0,CLEARING_PATH
2680,33.0,0.0,0.0,13.674,30.2,0.0,0,6,3,2,625,1,2,0,0,CLEARING_PATH
2690,33.0,0.0,0.0,13.621,30.2,0.0,0,6,3,2,645,1,2,1,0,CLEARING_PATH
2700,33.0,0.0,0.0,13.575,30.2,0.0,0,6,3,2,665,1,2,1,0,CLEARING_PATH
2710,33.0,0.0,0.0,13.533,30.2,0.0,0,6,3,2,685,1,2,1,0,CLEARING_PATH
2720,33.0,0.0,0.0,13.493,30.2,0.0,0,6,3,2,705,1,2,1,0,CLEARING_PATH
2730,33.0,0.0,0.0,13.452,30.2,0.0,0,6,3,2,725,1,2,1,0,CLEARING_PATH
2740,33.0,0.0,0.0,13.412,30.2,0.0,0,6,3,2,745,1,2,1,0,CLEARING_PATH
2750,33.0,0.0,0.0,13.352,30.2,0.0,0,6,3,2,765,1,2,1,0,CLEARING_PATH
2760,33.0,0.0,0.0,13.278,31.207,0.0,0,6,3,2,785,1,2,1,0,CLEARING_PATH
2770,33.0,0.0,0.0,13.193,31.207,0.0,0,6,3,2,806,1,2,1,0,CLEARING_PATH
2780,33.0,0.0,0.0,13.099,31.207,0.0,0,6,3,2,826,1,2,1,0,CLEARING_PATH
2790,33.0,0.0,0.0,12.99,31.207,0.0,0,6,3,2,846,1,2,1,0,CLEARING_PATH
2800,33.0,0.0,0.0,12.868,31.207,0.0,0,6,3,3,871,1,2,1,0,CLEARING_PATH
2810,33.0,0.0,0.0,12.773,31.207,0.0,0,6,2,2,895,1,1,0,0,CLEARING_PATH
2820,33.0,0.0,0.0,12.718,31.207,0.0,0,6,2,2,915,1,1,0,0,CLEARING_PATH
2830,33.0,0.0,0.0,12.652,31.207,0.0,0,6,1,1,934,0,1,0,0,CLEARING_PATH
2840,33.0,0.0,0.0,12.577,31.207,0.0,0,6,1,1,944,0,1,0,0,CLEARING_PATH
2850,33.0,0.0,0.0,12.546,31.207,0.0,0,6,1,1,954,0,1,0,0,CLEARING_PATH
2860,33.0,0.0,0.0,12.521,31.207,0.0,0,6,1,1,964,0,1,0,0,CLEARING_PATH
2870,33.0,0.0,0.0,12.483,31.207,0.0,0,6,0,0,971,0,0,0,0,CRUISING
2880,33.0,0.0,0.0,12.431,31.207,0.0,0,6,1,0,971,0,1,0,0,CLEARING_PATH
2890,33.0,0.0,0.0,12.366,32.214,0.0,0,6,1,0,971,0,1,0,0,CLEARING_PATH
2900,33.0,0.0,0.0,12.326,32.214,0.0,0,6,1,0,971,0,1,0,0,CLEARING_PATH
2910,33.0,0.0,0.0,10.597,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
2920,33.0,0.0,0.0,10.583,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
2930,33.0,0.0,0.0,10.566,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
2940,33.0,0.0,0.0,10.55,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
2950,33.0,0.0,0.0,10.537,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
2960,33.0,0.0,0.0,10.538,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
2970,33.0,0.0,0.0,10.542,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
2980,33.0,0.0,0.0,10.549,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
2990,33.0,0.0,0.0,10.556,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
3000,33.0,0.0,0.0,10.562,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
3010,33.0,0.0,0.0,10.579,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
3020,33.0,0.0,0.0,10.597,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
3030,33.0,0.0,0.0,10.611,33.22,0.0,0,7,1,0,971,0,1,0,0,CLEARING_PATH
3040,33.0,0.0,0.0,10.627,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3050,33.0,0.0,0.0,10.643,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3060,33.0,0.0,0.0,10.667,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3070,33.0,0.0,0.0,10.691,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3080,33.0,0.0,0.0,10.716,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3090,33.0,0.0,0.0,10.747,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3100,33.0,0.0,0.0,10.768,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3110,33.0,0.0,0.0,10.801,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3120,33.0,0.0,0.0,10.837,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3130,33.0,0.0,0.0,10.87,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3140,33.0,0.0,0.0,10.908,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3150,33.0,0.0,0.0,10.945,33.22,0.0,0,7,2,0,971,0,2,0,0,CLEARING_PATH
3160,33.0,0.0,0.0,10.984,33.22,0.0,0,7,3,1,975,1,2,0,0,CLEARING_PATH
3170,33.0,0.0,0.0,11.027,34.227,0.0,0,7,3,1,985,1,2,0,0,CLEARING_PATH
3180,33.0,0.0,0.0,11.074,34.227,0.0,0,7,3,2,1001,1,2,0,0,CLEARING_PATH
3190,33.0,0.0,0.0,11.127,34.227,0.0,0,7,3,2,1021,1,2,0,0,CLEARING_PATH
3200,33.0,0.0,0.0,11.167,34.227,0.0,0,7,3,2,1041,1,2,0,0,CLEARING_PATH
3210,33.0,0.0,0.0,11.206,35.234,0.0,0,7,3,2,1061,1,2,0,0,CLEARING_PATH
3220,33.0,0.0,0.0,11.247,35.234,0.0,0,7,3,2,1081,1,2,0,0,CLEARING_PATH
3230,33.0,0.0,0.0,11.292,35.234,0.0,0,7,3,2,1101,1,2,0,0,CLEARING_PATH
3240,33.0,0.0,0.0,11.338,35.234,0.0,0,7,3,2,1121,1,2,0,0,CLEARING_PATH
3250,33.0,0.0,0.0,11.378,35.234,0.0,0,7,3,2,1141,1,2,0,0,CLEARING_PATH
3260,33.0,0.0,0.0,11.417,35.234,0.0,0,7,3,1,1157,0,3,0,0,CLEARING_PATH
3270,33.0,0.0,0.0,11.462,35.234,0.0,0,7,3,1,1167,0,3,1,0,CLEARING_PATH
3280,33.0,0.0,0.0,11.51,35.234,0.0,0,7,3,1,1177,0,3,1,0,CLEARING_PATH
3290,33.0,0.0,0.0,11.562,35.234,0.0,0,7,3,1,1187,0,3,1,0,CLEARING_PATH
3300,33.0,0.0,0.0,11.605,35.234,0.0,0,7,3,1,1197,0,3,1,0,CLEARING_PATH
3310,33.0,0.0,0.0,11.648,35.234,0.0,0,7,3,2,1215,0,3,1,0,CLEARING_PATH
3320,33.0,0.0,0.0,11.696,35.234,0.0,0,7,3,2,1235,0,3,1,0,CLEARING_PATH
3330,33.0,0.0,0.0,11.746,35.234,0.0,0,7,3,2,1255,0,3,1,0,CLEARING_PATH
3340,33.0,0.0,0.0,11.8,35.234,0.0,0,7,3,2,1275,0,3,1,0,CLEARING_PATH
3350,33.0,0.0,0.0,11.845,35.234,0.0,0,7,3,2,1295,0,3,1,0,CLEARING_PATH
3360,33.0,0.0,0.0,11.891,35.234,0.0,0,7,3,2,1315,0,3,1,0,CLEARING_PATH
3370,33.0,0.0,0.0,11.94,35.234,0.0,0,7,3,3,1338,0,3,1,0,CLEARING_PATH
3380,33.0,0.0,0.0,11.992,35.234,0.0,0,7,2,2,1360,0,2,0,0,CLEARING_PATH
3390,33.0,0.0,0.0,12.046,35.234,0.0,0,7,2,2,1380,0,2,1,0,CLEARING_PATH
3400,33.0,0.0,0.0,12.09,35.234,0.0,0,7,2,2,1400,0,2,1,0,CLEARING_PATH
3410,33.0,0.0,0.0,12.132,35.234,0.0,0,7,2,2,1420,0,2,1,0,CLEARING_PATH
3420,33.0,0.0,0.0,12.173,35.234,0.0,0,7,2,2,1440,0,2,1,0,CLEARING_PATH
3430,33.0,0.0,0.0,12.214,35.234,0.0,0,7,2,2,1460,0,2,1,0,CLEARING_PATH
3440,33.0,0.0,0.0,12.254,35.234,0.0,0,7,2,2,1480,0,2,2,0,CLEARING_PATH
3450,33.0,0.0,0.0,10.899,36.24,0.0,0,8,2,2,1500,0,2,2,0,CLEARING_PATH
3460,33.0,0.0,0.0,10.934,36.24,0.0,0,8,2,2,1520,0,2,2,0,CLEARING_PATH
3470,33.0,0.0,0.0,10.974,36.24,0.0,0,8,2,2,1540,0,2,2,0,CLEARING_PATH
3480,33.0,0.0,0.0,11.022,36.24,0.0,0,8,2,2,1560,0,2,2,0,CLEARING_PATH
3490,33.0,0.0,0.0,11.076,36.24,0.0,0,8,2,2,1580,0,2,2,0,CLEARING_PATH
3500,33.0,0.0,0.0,11.128,36.24,0.0,0,8,1,1,1599,0,1,1,0,CLEARING_PATH
3510,33.0,0.0,0.0,11.18,36.24,0.0,0,8,1,1,1609,0,1,1,0,CLEARING_PATH
3520,33.0,0.0,0.0,11.231,36.24,0.0,0,8,1,1,1619,0,1,1,0,CLEARING_PATH
3530,33.0,0.0,0.0,11.282,36.24,0.0,0,8,1,1,1629,0,1,1,0,CLEARING_PATH
3540,33.0,0.0,0.0,11.334,36.24,0.0,0,8,2,1,1639,0,2,1,0,CLEARING_PATH
3550,33.0,0.0,0.0,11.385,36.24,0.0,0,8,1,0,1645,0,1,0,0,CLEARING_PATH
3560,33.0,0.0,0.0,11.437,36.24,0.0,0,8,1,0,1645,0,1,0,0,CLEARING_PATH
3570,33.0,0.0,0.0,11.489,36.24,0.0,0,8,1,0,1645,0,1,0,0,CLEARING_PATH
3580,33.0,0.0,0.0,11.53,36.24,0.0,0,8,1,0,1645,0,1,0,0,CLEARING_PATH
3590,33.0,0.0,0.0,11.47,37.247,0.0,0,8,1,0,1645,0,1,0,0,CLEARING_PATH
3600,33.0,0.0,0.0,11.416,37.247,0.0,0,8,1,0,1645,0,1,0,0,CLEARING_PATH
3610,33.0,0.0,0.0,11.37,38.254,0.0,1,8,1,0,1645,0,1,0,0,CLEARING_PATH
3620,33.0,0.0,0.0,11.331,38.254,0.0,0,8,1,0,1645,0,1,0,0,CLEARING_PATH
3630,33.0,0.0,0.0,11.297,38.254,0.0,0,8,1,0,1645,0,1,0,0,CLEARING_PATH
3640,33.0,0.0,0.0,11.271,38.254,0.0,0,8,1,0,1645,0,1,0,0,CLEARING_PATH
3650,33.0,0.0,0.0,11.252,38.254,0.0,0,8,1,0,1645,0,1,0,0,CLEARING_PATH
