time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
2500,0.0,0.0,33.0,18.779,28.187,0.0,0,5,0,0,0,0,0,0,0,CRUISING
2510,19.243,0.533,13.757,18.715,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2520,19.506,0.081,13.494,18.631,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2530,19.762,0.031,13.238,18.546,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2540,20.01,0.025,12.99,18.464,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2550,20.249,0.024,12.751,18.382,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2560,20.445,0.02,12.555,18.302,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2570,20.62,0.017,12.38,18.221,29.194,0.0,0,5,3,2,2,2,1,0,0,CLEARING_PATH
2580,20.772,0.015,12.228,15.119,30.2,0.01,1,6,3,2,2,2,1,0,0,CLEARING_PATH
2590,20.897,0.012,12.103,15.046,30.2,0.027,1,6,3,2,2,2,1,0,0,CLEARING_PATH
2600,20.993,0.01,12.007,14.976,30.2,0.043,1,6,3,2,2,2,1,0,0,CLEARING_PATH
2610,21.07,0.008,11.93,14.909,30.2,0.06,1,6,3,1,3,0,3,1,0,CLEARING_PATH
2620,21.121,0.005,11.879,14.838,30.2,0.077,1,6,3,1,3,0,3,1,0,CLEARING_PATH
2630,21.148,0.003,11.852,14.77,30.2,0.093,1,6,3,1,3,0,3,1,0,CLEARING_PATH
2640,21.141,-0.001,11.859,14.704,30.2,0.11,1,6,3,1,3,0,3,1,0,CLEARING_PATH
2650,21.119,-0.002,11.881,14.643,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2660,21.078,-0.004,11.922,14.588,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2670,21.015,-0.007,11.985,14.536,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2680,20.924,-0.009,12.076,14.485,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2690,20.811,-0.011,12.189,14.436,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2700,20.717,-0.009,12.283,14.389,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2710,20.546,-0.02,12.454,14.345,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2720,20.296,-0.025,12.704,14.299,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2730,20.04,-0.026,12.96,14.253,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
2740,19.73,-0.032,13.27,14.241,30.2,0.0,0,6,3,1,3,0,3,1,0,CLEARING_PATH
