time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
2500,0.0,0.0,33.0,18.052,27.18,0.0,0,5,0,0,0,0,0,0,0,CRUISING
2510,19.269,0.536,13.731,17.99,29.194,0.0,0,5,4,3,4,2,2,0,0,CLEARING_PATH
2520,19.562,0.084,13.438,17.909,29.194,0.0,0,5,4,3,4,2,2,0,0,CLEARING_PATH
2530,19.849,0.034,13.151,17.831,29.194,0.0,0,5,4,3,4,2,2,0,0,CLEARING_PATH
2540,20.127,0.028,12.873,17.734,29.194,0.0,0,5,4,3,4,2,2,0,0,CLEARING_PATH
2550,20.398,0.027,12.602,17.467,29.194,0.0,0,5,4,3,4,2,2,0,0,CLEARING_PATH
2560,20.639,0.024,12.361,17.212,29.194,0.0,0,5,4,3,4,2,2,0,0,CLEARING_PATH
2570,20.868,0.023,12.132,16.967,29.194,0.0,0,5,4,3,4,2,2,1,0,CLEARING_PATH
2580,21.081,0.021,11.919,16.735,29.194,0.0,0,5,4,3,4,2,2,1,0,CLEARING_PATH
2590,21.28,0.02,11.72,16.515,29.194,0.0,0,5,4,3,4,2,2,1,0,CLEARING_PATH
2600,21.46,0.018,11.54,16.307,29.194,0.0,0,5,4,3,4,2,2,1,0,CLEARING_PATH
2610,21.611,0.015,11.389,16.11,29.194,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2620,21.72,0.011,11.28,15.924,29.194,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2630,21.789,0.007,11.211,15.749,29.194,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2640,21.807,0.002,11.193,15.587,29.194,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2650,21.768,-0.003,11.232,15.438,29.194,0.0,0,5,3,2,4,1,2,1,0,CLEARING_PATH
2660,21.798,0.002,11.202,15.301,29.194,0.0,0,5,3,1,4,1,2,1,0,CLEARING_PATH
2670,21.771,-0.003,11.229,15.176,29.194,0.0,0,5,3,1,4,1,2,1,0,CLEARING_PATH
2680,21.688,-0.009,11.312,15.063,29.194,0.0,0,5,3,1,4,1,2,1,0,CLEARING_PATH
2690,21.536,-0.016,11.464,14.961,29.194,0.0,0,5,3,1,4,1,2,1,0,CLEARING_PATH
2700,21.322,-0.019,11.678,14.87,29.194,0.0,0,5,3,1,4,1,2,1,0,CLEARING_PATH
