time,ambulance_speed,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled
3740,27.58,12.342,39.26,0.0,0,8
3750,27.656,12.306,40.267,0.0,0,8
3760,27.725,12.245,40.267,0.0,1,8
3770,27.786,12.193,40.267,0.0,1,8
3780,27.837,12.153,40.267,0.0,0,8
3790,27.884,12.121,41.274,0.0,0,8
3800,27.915,12.094,41.274,0.0,0,8
3810,27.938,12.076,41.274,0.0,0,8
3820,27.984,12.066,41.274,0.0,0,8
3830,28.06,12.066,41.274,0.0,0,8
3840,28.166,12.073,41.274,0.0,0,8
3850,28.291,12.087,41.274,0.0,0,8
3860,28.408,12.112,41.274,0.0,0,8
3870,28.52,12.149,41.274,0.0,0,8
3880,28.62,12.194,41.274,0.0,0,8
3890,28.708,12.246,41.274,0.0,0,8
3900,28.786,12.306,41.274,0.0,0,8
3910,28.854,12.371,41.274,0.0,0,8
3920,28.914,12.44,41.274,0.0,0,8
3930,28.969,12.514,41.274,0.0,0,8
3940,29.011,13.152,42.28,0.0,0,9
3950,29.038,13.222,42.28,0.0,0,9
3960,29.056,13.297,42.28,0.0,0,9
3970,29.058,13.375,43.287,0.0,0,9
3980,29.043,13.451,43.287,0.0,0,9
3990,29.006,13.524,44.294,0.0,0,9
4000,28.949,13.594,44.294,0.0,0,9
4010,28.883,13.656,44.294,0.0,0,9
4020,28.809,13.71,44.294,0.0,0,9
4030,28.729,13.756,44.294,0.0,0,9
4040,28.652,13.792,44.294,0.0,0,9
4050,28.571,13.834,44.294,0.0,0,9
4060,28.483,13.879,44.294,0.0,0,9
4070,28.376,13.919,44.294,0.0,0,9
4080,28.24,13.953,44.294,0.0,0,9
4090,28.08,13.981,44.294,0.0,0,9
4100,27.908,14.018,45.3,0.0,0,9
4110,27.743,14.059,45.3,0.0,0,9
4120,27.588,14.097,45.3,0.0,0,9
4130,27.425,14.131,45.3,0.0,0,9
4140,27.256,14.163,46.307,0.0,0,9
4150,27.088,14.198,46.307,0.0,0,9
4160,26.92,14.232,46.307,0.0,0,9
4170,26.76,14.262,46.307,0.0,0,9
4180,26.602,14.29,46.307,0.0,0,9
4190,26.443,14.321,46.307,0.0,0,9
4200,26.273,14.359,46.307,0.0,0,9
4210,26.114,14.396,46.307,0.0,0,9
4220,26.003,14.432,46.307,0.0,0,9
4230,25.952,14.469,46.307,0.0,0,9
4240,25.954,14.506,46.307,0.0,0,9
4250,25.989,14.551,46.307,0.0,0,9
4260,26.053,14.599,46.307,0.0,0,9
4270,26.148,14.637,47.314,0.0,0,10
4280,26.272,14.674,47.314,0.0,0,10
4290,26.427,14.712,47.314,0.0,0,10
4300,26.603,14.752,47.314,0.0,0,10
4310,26.778,14.793,47.314,0.0,0,10
4320,26.955,14.835,47.314,0.0,0,10
4330,27.124,14.878,48.32,0.0,0,10
4340,27.286,14.922,48.32,0.0,0,10
4350,27.443,14.97,48.32,0.0,0,10
4360,27.596,15.019,48.32,0.0,0,10
4370,27.747,15.067,48.32,0.0,0,10
4380,27.894,15.115,48.32,0.0,0,10
4390,28.034,15.162,48.32,0.0,0,10
4400,28.167,15.21,49.327,0.0,0,10
4410,28.296,15.257,49.327,0.0,0,10
4420,28.418,15.303,49.327,0.0,0,10
4430,28.53,15.348,49.327,0.0,0,10
4440,28.633,15.392,49.327,0.0,0,10
4450,28.726,15.436,49.327,0.0,0,10
4460,28.81,15.478,49.327,0.0,0,10
4470,28.885,15.516,49.327,0.0,0,10
4480,28.947,15.553,49.327,0.0,0,10
4490,28.996,15.589,49.327,0.0,0,10
4500,29.035,15.626,49.327,0.0,0,10
4510,29.065,15.664,49.327,0.0,0,10
4520,29.096,15.7,49.327,0.0,0,10
4530,29.117,15.737,49.327,0.0,0,10
4540,29.126,15.772,49.327,0.0,0,10
4550,29.111,15.809,49.327,0.0,0,10
4560,29.079,15.848,49.327,0.0,0,10
4570,29.041,15.888,49.327,0.0,0,10
4580,28.99,15.926,49.327,0.0,0,10
4590,28.921,15.963,49.327,0.0,0,10
4600,28.839,15.998,50.334,0.0,0,10
4610,28.758,16.033,50.334,0.0,0,10
4620,28.68,16.065,50.334,0.0,0,10
4630,28.589,16.095,51.34,0.0,0,10
4640,28.491,16.124,51.34,0.0,0,10
4650,28.387,16.151,52.347,0.0,0,10
4660,28.275,16.177,52.347,0.0,0,10
4670,28.178,16.203,52.347,0.0,0,10
4680,28.079,16.227,52.347,0.0,0,10
4690,27.973,16.252,52.347,0.0,0,10
4700,27.873,16.277,52.347,0.0,0,10
4710,27.765,16.301,52.347,0.0,0,10
4720,27.659,16.325,52.347,0.0,0,10
4730,27.55,16.348,52.347,0.0,0,10
4740,27.445,16.369,52.347,0.0,0,10
4750,27.334,16.39,52.347,0.0,0,10
4760,27.217,16.412,52.347,0.0,0,10
4770,27.146,16.431,52.347,0.0,0,10
4780,27.133,16.45,52.347,0.0,0,10
4790,27.156,16.466,52.347,0.0,0,10
4800,27.21,16.48,52.347,0.0,0,10
4810,27.294,16.489,52.347,0.0,0,10
4820,27.407,16.494,52.347,0.0,0,10
4830,27.551,16.495,52.347,0.0,0,10
4840,27.722,16.492,52.347,0.0,0,10
4850,27.893,16.49,52.347,0.0,0,10
4860,28.061,16.489,52.347,0.0,0,10
4870,28.227,16.487,52.347,0.0,0,10
4880,28.389,16.482,52.347,0.0,0,10
4890,28.547,16.475,53.354,0.0,0,10
4900,28.699,16.467,53.354,0.0,0,10
4910,28.847,16.458,53.354,0.0,1,10
4920,28.992,16.45,53.354,0.0,1,10
4930,29.132,16.441,53.354,0.0,1,10
4940,29.267,16.431,53.354,0.0,1,10
4950,29.397,16.425,53.354,0.0,1,10
4960,29.523,16.421,53.354,0.0,1,10
4970,29.645,16.416,53.354,0.0,1,10
4980,29.763,16.411,54.36,0.0,1,10
4990,29.877,16.408,54.36,0.0,1,10
5000,29.988,16.406,54.36,0.0,1,10
5010,30.096,16.404,54.36,0.0,1,10
5020,30.199,16.403,54.36,0.0,1,10
5030,30.295,16.401,54.36,0.0,1,10
5040,30.384,16.397,54.36,0.0,1,10
5050,30.47,16.397,54.36,0.0,1,10
5060,30.553,16.397,54.36,0.0,1,10
5070,30.634,16.679,55.367,0.0,1,11
5080,30.715,16.677,55.367,0.0,1,11
5090,30.792,16.673,55.367,0.0,1,11
5100,30.866,16.667,55.367,0.0,1,11
5110,30.934,16.659,55.367,0.0,1,11
5120,30.998,16.645,55.367,0.0,1,11
5130,31.059,16.628,56.374,0.0,1,11
5140,31.117,16.606,56.374,0.0,1,11
5150,31.171,16.585,56.374,0.0,1,11
5160,31.217,16.56,56.374,0.0,1,11
5170,31.253,16.532,56.374,0.0,1,11
5180,31.274,16.502,56.374,0.0,1,11
5190,31.273,16.469,56.374,0.0,1,11
5200,31.255,16.434,56.374,0.0,1,11
5210,31.216,16.398,56.374,0.0,1,11
5220,31.169,16.369,56.374,0.0,1,11
5230,31.109,16.346,56.374,0.0,1,11
5240,31.023,16.329,56.374,0.0,1,11
5250,30.918,16.32,56.374,0.0,1,11
5260,30.803,15.687,57.38,0.0,1,12
5270,30.681,15.673,57.38,0.0,1,12
5280,30.547,15.666,58.387,0.0,1,12
5290,30.398,15.666,58.387,0.0,1,12
5300,30.24,15.671,58.387,0.0,1,12
5310,30.081,15.683,58.387,0.0,1,12
5320,29.927,15.697,58.387,0.0,1,12
5330,29.775,15.713,58.387,0.0,1,12
5340,29.603,15.722,58.387,0.0,1,12
5350,29.427,15.741,58.387,0.0,1,12
5360,29.255,15.761,58.387,0.0,1,12
5370,29.122,15.782,58.387,0.0,1,12
5380,29.049,15.802,58.387,0.0,1,12
5390,29.035,15.821,58.387,0.0,1,12
5400,29.059,15.842,58.387,0.0,1,12
5410,29.114,15.863,59.394,0.0,1,12
5420,29.198,15.883,59.394,0.0,1,12
5430,29.313,15.885,59.394,0.0,1,12
5440,29.442,15.821,59.394,0.0,1,12
5450,29.566,15.76,59.394,0.0,2,12
5460,29.687,15.702,59.394,0.0,2,12
5470,29.809,15.7,59.394,0.0,2,12
5480,29.928,15.704,59.394,0.0,2,12
5490,30.04,15.714,59.394,0.0,2,12
5500,30.143,15.73,59.394,0.0,2,12
5510,30.237,15.75,59.394,0.0,2,12
5520,30.33,15.769,59.394,0.0,2,12
5530,30.42,15.788,59.394,0.0,2,12
5540,30.504,15.812,60.4,0.0,2,12
5550,30.583,15.842,60.4,0.0,2,12
5560,30.661,15.873,60.4,0.0,2,12
5570,30.744,15.898,61.407,0.0,2,12
5580,30.823,15.923,61.407,0.0,2,12
5590,30.894,15.95,61.407,0.0,2,12
5600,30.958,15.981,62.414,0.0,2,12
5610,31.022,16.01,62.414,0.0,2,12
5620,31.088,16.037,62.414,0.0,2,12
5630,31.153,16.061,62.414,0.0,2,12
5640,31.213,16.088,62.414,0.0,2,12
5650,31.271,16.117,62.414,0.0,2,12
5660,31.326,16.144,62.414,0.0,2,12
5670,31.384,16.169,62.414,0.0,2,12
5680,31.442,16.192,62.414,0.0,2,12
5690,31.5,16.215,62.414,0.0,2,12
5700,31.559,16.241,62.414,0.0,2,12
5710,31.615,16.267,62.414,0.0,2,12
5720,31.668,16.292,62.414,0.0,2,12
5730,31.717,16.308,62.414,0.0,2,12
5740,31.762,16.326,62.414,0.0,2,12
5750,31.808,16.345,62.414,0.0,2,12
5760,31.857,15.548,63.42,0.0,2,13
5770,31.906,15.563,63.42,0.0,2,13
5780,31.949,15.58,63.42,0.0,2,13
5790,31.992,15.597,63.42,0.0,2,13
5800,32.041,15.613,63.42,0.0,2,13
5810,32.088,15.626,63.42,0.0,2,13
5820,32.136,15.638,63.42,0.0,2,13
5830,32.18,15.652,63.42,0.0,2,13
5840,32.223,15.668,63.42,0.0,2,13
5850,32.26,15.683,63.42,0.0,2,13
5860,32.295,15.698,63.42,0.0,2,13
5870,32.332,15.711,63.42,0.0,2,13
5880,32.369,15.724,63.42,0.0,2,13
5890,32.393,15.738,64.427,0.0,3,13
5900,32.387,15.753,64.427,0.0,3,13
5910,32.351,15.768,64.427,0.0,3,13
5920,32.303,15.783,64.427,0.0,2,13
5930,32.304,15.797,64.427,0.0,2,13
5940,32.33,15.814,64.427,0.0,2,13
5950,32.356,15.83,64.427,0.0,2,13
5960,32.381,15.846,64.427,0.0,2,13
5970,32.41,15.861,64.427,0.0,2,13
5980,32.436,15.879,64.427,0.0,2,13
5990,31.996,15.897,64.427,0.0,2,13
6000,31.096,15.91,65.434,0.0,2,13
6010,30.196,15.918,65.434,0.0,2,13
6020,29.297,15.918,65.434,0.0,2,13
6030,28.399,15.912,66.441,0.0,2,13
6040,27.769,15.903,66.441,0.0,2,13
6050,27.319,15.888,66.441,0.0,2,13
6060,26.869,15.868,66.441,0.0,2,13
6070,26.419,15.842,66.441,0.0,2,13
6080,25.969,15.81,66.441,0.0,3,13
6090,25.519,15.775,65.434,0.0,4,13
6100,25.069,0.0,46.339,0.0,0,0
6110,24.619,0.0,46.339,0.0,0,0
6120,24.169,0.0,46.339,0.0,0,0
6130,23.719,0.0,46.339,0.0,0,0
6140,23.269,0.0,46.339,0.0,0,0
6150,22.819,0.0,46.339,0.0,0,0
6160,22.369,0.0,46.339,0.0,0,0
6170,21.919,0.0,46.339,0.0,0,0
6180,21.469,0.0,46.339,0.0,0,0
6190,21.019,0.0,0.0,0.0,0,0
6200,20.569,10.628,46.57,4.353,8,3
6210,20.119,10.383,46.57,4.387,8,3
6220,19.669,10.158,46.57,4.42,8,3
6230,19.219,9.955,46.57,4.453,8,3
6240,18.769,9.771,46.57,4.487,8,3
6250,18.319,9.606,46.57,4.52,8,3
6260,17.869,10.255,48.788,3.415,8,4
6270,17.419,10.134,48.788,3.44,8,4
6280,16.969,10.017,48.788,3.465,8,4
6290,16.52,9.907,48.788,3.49,8,4
6300,16.109,9.8,48.788,3.515,8,4
6310,15.758,9.708,48.788,3.54,8,4
6320,15.467,9.671,48.788,3.565,8,4
6330,15.236,9.647,48.788,3.59,8,4
6340,15.065,9.632,48.788,3.615,8,4
6350,14.954,9.623,48.788,3.64,8,4
6360,14.903,9.619,48.788,3.665,8,4
6370,14.905,9.632,51.006,3.69,8,4
6380,14.94,9.668,51.006,3.715,8,4
6390,15.004,9.715,51.006,3.74,8,4
6400,15.099,9.771,51.006,3.765,8,4
6410,15.223,9.826,51.006,3.79,8,4
6420,15.378,9.885,51.006,3.815,8,4
6430,15.562,9.948,51.006,3.84,8,4
6440,15.777,10.012,51.006,3.865,8,4
6450,16.021,10.076,51.006,3.89,9,4
6460,16.296,10.14,51.006,3.915,9,4
6470,16.6,10.204,51.006,3.94,9,4
6480,16.935,10.268,53.223,3.965,9,4
6490,17.289,10.331,53.223,3.99,9,4
6500,17.645,10.392,53.223,4.015,9,4
6510,18.0,10.451,53.223,4.04,9,4
6520,18.352,10.511,53.223,4.065,9,4
6530,18.704,10.572,53.223,4.09,9,4
6540,19.053,10.136,55.441,3.292,9,5
6550,19.401,10.214,55.441,3.312,9,5
6560,19.749,10.291,55.441,3.332,9,5
6570,20.094,10.369,55.441,3.352,9,5
6580,20.434,10.445,55.441,3.372,9,5
6590,20.771,10.522,55.441,3.392,9,5
6600,21.106,10.597,55.441,3.412,9,5
6610,21.433,10.669,55.441,3.432,9,5
6620,21.755,10.742,55.441,3.452,9,5
6630,22.07,10.815,57.659,3.472,10,5
6640,22.382,10.889,57.659,3.492,10,5
6650,22.686,10.961,57.659,3.512,10,5
6660,22.991,11.03,57.659,3.532,10,5
6670,23.291,11.098,57.659,3.552,10,5
6680,23.587,11.165,57.659,3.572,10,5
6690,23.876,11.231,57.659,3.592,10,5
6700,24.155,11.297,57.659,3.612,10,5
6710,24.426,11.362,57.659,3.632,10,5
6720,24.693,11.425,57.659,3.652,10,5
6730,24.954,11.489,57.659,3.672,10,5
6740,25.209,11.554,57.659,3.692,10,5
6750,25.456,11.617,59.876,3.712,10,5
6760,25.698,11.68,59.876,3.732,10,5
6770,25.935,11.741,59.876,3.752,10,5
6780,26.167,11.802,59.876,3.772,10,5
6790,26.391,11.862,59.876,3.792,10,5
6800,26.613,11.919,59.876,3.812,10,5
6810,26.825,11.971,59.876,3.832,10,5
6820,27.03,12.021,59.876,3.852,10,5
6830,27.229,12.07,59.876,3.872,10,5
6840,27.429,12.116,59.876,3.892,10,5
6850,27.621,12.152,59.876,3.912,10,5
6860,27.808,12.173,59.876,3.932,10,5
6870,27.992,12.184,59.876,3.952,10,5
6880,28.171,12.186,59.876,3.972,10,5
6890,28.344,12.178,59.876,3.992,10,5
6900,28.511,12.158,59.876,4.012,10,5
6910,28.674,12.123,59.876,4.032,10,5
6920,28.831,12.072,59.876,4.052,10,5
6930,28.984,12.706,62.094,3.393,10,6
6940,29.127,12.632,62.094,3.41,10,6
6950,29.265,12.54,62.094,3.427,10,6
6960,29.398,12.451,62.094,3.443,10,6
6970,29.525,12.411,62.094,3.46,10,6
6980,29.648,12.361,62.094,3.477,10,6
6990,29.768,12.297,62.094,3.493,10,6
7000,29.885,12.219,62.094,3.51,11,6
7010,30.002,12.141,62.094,3.527,11,6
7020,30.114,12.113,62.094,3.543,11,6
7030,30.222,12.074,62.094,3.56,11,6
7040,30.328,12.014,62.094,3.577,11,6
7050,30.431,11.939,62.094,3.593,11,6
7060,30.533,11.873,62.094,3.61,11,6
7070,30.634,11.871,62.094,3.627,11,6
7080,30.735,11.869,62.094,3.643,11,6
7090,30.832,11.858,62.094,3.66,11,6
7100,30.928,11.836,62.094,3.677,11,6
7110,31.025,11.804,62.094,3.693,11,6
7120,31.117,11.769,62.094,3.71,11,6
7130,31.204,11.729,62.094,3.727,11,6
7140,31.286,11.682,62.094,3.743,11,6
7150,31.368,11.63,62.094,3.76,11,6
7160,31.446,11.571,62.094,3.777,11,6
7170,31.521,11.511,62.094,3.793,11,6
7180,31.593,11.446,64.312,3.81,11,6
7190,31.661,11.377,64.312,3.827,11,6
7200,31.728,11.316,66.529,3.843,11,6
7210,31.791,11.265,66.529,3.86,11,6
7220,31.852,11.227,66.529,3.877,11,6
7230,31.911,11.199,66.529,3.893,11,6
7240,31.969,11.178,66.529,3.91,11,6
7250,32.024,11.163,66.529,3.927,11,6
7260,32.077,11.155,66.529,3.943,11,6
7270,32.124,11.154,66.529,3.96,11,6
7280,32.167,11.155,66.529,3.977,11,6
7290,32.206,11.153,66.529,3.993,11,6
7300,32.244,11.147,66.529,4.01,12,6
7310,32.28,11.139,66.529,4.027,12,6
7320,32.316,11.128,66.529,4.043,12,6
7330,32.35,11.114,66.529,4.06,12,6
7340,32.382,11.094,66.529,4.077,12,6
7350,32.412,11.072,66.529,4.093,12,6
7360,32.439,11.045,68.747,4.11,12,6
7370,32.464,11.034,68.747,4.135,13,6
7380,32.487,11.029,68.747,4.168,13,6
7390,32.509,11.024,68.747,4.202,13,6
7400,32.529,11.025,68.747,4.235,13,6
7410,32.549,11.026,68.747,4.268,13,6
7420,32.566,11.028,68.747,4.302,13,6
7430,32.582,11.03,68.747,4.335,13,6
7440,32.597,11.033,68.747,4.368,13,6
7450,32.612,11.034,68.747,4.402,13,6
7460,32.624,11.034,68.747,4.435,14,6
7470,32.634,11.034,73.182,4.468,14,6
7480,32.645,11.033,73.182,4.502,14,6
7490,32.656,11.033,73.182,4.535,14,6
7500,32.669,11.035,73.182,4.568,14,6
7510,32.683,11.033,75.4,4.602,14,6
7520,32.696,11.027,77.617,4.635,14,6
7530,32.709,11.016,77.617,4.668,14,6
7540,32.72,11.005,77.617,4.702,14,6
7550,32.728,11.003,77.617,4.735,14,6
7560,32.736,11.007,79.835,4.768,14,6
7570,32.745,11.017,79.835,4.802,14,6
7580,32.756,11.027,79.835,4.835,14,6
7590,32.768,11.032,79.835,4.868,14,6
7600,32.735,11.032,79.835,4.902,13,6
7610,32.339,11.03,79.835,4.935,13,6
7620,31.941,11.029,79.835,4.968,14,6
7630,31.538,11.03,79.835,5.002,14,6
7640,31.126,11.032,79.835,5.035,14,6
7650,30.705,11.036,82.053,5.068,14,6
7660,30.264,11.042,82.053,5.102,14,6
7670,29.814,11.046,82.053,5.135,14,6
7680,29.364,11.043,84.27,5.168,14,6
7690,28.914,11.038,84.27,5.202,14,6
7700,28.464,11.029,84.27,5.235,14,6
7710,28.014,11.015,84.27,5.268,14,6
7720,27.564,10.998,84.27,5.302,14,6
7730,27.114,10.98,84.27,5.335,14,6
7740,26.664,10.961,84.27,5.368,14,6
7750,26.214,10.937,84.27,5.402,14,6
7760,25.764,10.911,84.27,5.435,14,6
7770,25.314,10.88,84.27,5.468,15,6
7780,24.864,10.848,84.27,5.502,15,6
7790,24.414,10.815,84.27,5.535,15,6
7800,23.964,10.778,84.27,5.568,15,6
7810,23.514,10.736,86.488,5.602,15,6
7820,23.064,10.691,86.488,5.635,16,6
7830,22.614,10.641,86.488,5.668,15,6
7840,22.164,10.588,86.488,5.702,15,6
7850,21.714,10.533,86.488,5.735,15,6
7860,21.264,10.473,86.488,5.768,15,6
7870,20.814,10.408,86.488,5.802,15,6
7880,20.364,10.344,86.488,5.835,16,6
7890,19.914,10.279,86.488,5.868,16,6
7900,19.464,10.212,86.488,5.902,16,6
7910,19.014,10.144,86.488,5.935,16,6
7920,18.564,0.0,34.807,0.0,0,0
7930,18.114,0.0,34.807,0.0,0,0
7940,17.664,0.0,34.807,0.0,0,0
7950,17.214,0.0,34.807,0.0,0,0
7960,16.764,0.0,34.807,0.0,0,0
7970,16.314,0.0,34.807,0.0,0,0
7980,15.864,0.0,34.807,0.0,0,0
7990,15.414,0.0,34.807,0.0,0,0
8000,14.964,0.0,34.807,0.0,0,0
8010,14.514,0.0,34.807,0.0,0,0
8020,14.064,0.0,34.807,0.0,0,0
8030,13.614,0.0,34.807,0.0,0,0
8040,13.164,0.0,34.807,0.0,0,0
